stamp_ns,ns,class_id,score,meas_u,meas_v,proj_u,proj_v,reproj_px,cam_x,cam_y,cam_z,world_x,world_y,world_z,disp_med,mad,consistency
83700000000,drone1,3,0.943785,505,74,505,74,0,16.4444,-14.7556,33.8989,34.0721,-14.9222,-15.5821,1.125,0.3125,MISMATCH_expected_left
83700000000,drone1,4,0.911299,308,335,308,335,0,-1.2,9.5,38.1362,43.1364,9.3968,0.0396226,0.777344,0.342304,OK_right
83708000000,drone1,4,0.908628,308,335,308,335,0,-1.2,9.5,38.1362,43.1435,9.39757,0.0505017,0.67663,0.409073,OK_right
83752000000,drone1,3,0.943844,493,94,493,94,0,12.0348,-10.1565,26.5296,28.3064,-10.3517,-9.20358,1.4375,0.6875,MISMATCH_expected_left
84040000000,drone1,3,0.945853,533,74,533,74,0,20.0471,-15.6235,35.8929,35.036,-15.78,-19.556,1.0625,0.3125,MISMATCH_expected_left
84252000000,drone1,3,0.944991,518,96,518,96,0,6.88696,-5.0087,13.2648,17.1319,-5.25383,-0.42522,2.875,1.125,MISMATCH_expected_left
84324000000,drone1,3,0.941585,532,76,532,76,0,19.9529,-15.4353,35.8929,35.0535,-15.5872,-19.4972,1.0625,0.1875,MISMATCH_expected_left
84408000000,drone1,3,0.941434,537,81,537,81,0,19.2889,-14.1333,33.8989,33.3551,-14.2931,-18.2665,1.125,0.375,MISMATCH_expected_left
84420000000,drone1,3,0.941781,512,80,512,80,0,19.2,-16,38.1362,37.449,-16.1352,-19.4126,1,0.375,MISMATCH_expected_left
84448000000,drone1,3,0.941303,523,82,523,82,0,15.4667,-12.0381,29.0562,29.8221,-12.2125,-13.2099,1.3125,0.625,MISMATCH_expected_left
84500000000,drone1,3,0.942359,493,89,493,89,0,5.64898,-4.93061,12.4527,16.7494,-5.17222,0.991944,3.0625,2.1875,MISMATCH_expected_left
84520000000,drone1,3,0.941752,534,77,534,77,0,21.4,-16.3,38.1362,36.8136,-16.4402,-21.5376,1,0.1875,MISMATCH_expected_left
84548000000,drone1,3,0.941924,536,82,536,82,0,19.2,-14.0444,33.8989,33.3911,-14.203,-18.1999,1.125,0.875,MISMATCH_expected_left
84612000000,drone1,3,0.941347,522,87,522,87,0,6.33726,-4.8,11.9643,16.0931,-5.04793,0.47847,3.1875,2.375,MISMATCH_expected_left
84648000000,drone1,3,0.940762,504,81,504,81,0,14.72,-12.72,30.509,31.4503,-12.8886,-12.9263,1.25,0.5625,MISMATCH_expected_left
84652000000,drone1,3,0.940748,502,82,502,82,0,18.2,-15.8,38.1362,37.7577,-15.9368,-18.4706,1,0.25,MISMATCH_expected_left
84668000000,drone1,3,0.940818,512,81,512,81,0,19.2,-15.9,38.1362,37.4704,-16.0405,-19.4273,1,0.3125,MISMATCH_expected_left
84700000000,drone1,3,0.939886,531,82,531,82,0,19.8588,-14.8706,35.8929,35.125,-15.0274,-19.4098,1.0625,0.1875,MISMATCH_expected_left
84724000000,drone1,3,0.93966,545,72,545,72,0,5.37313,-4.01194,9.10716,13.6476,-4.28147,2.23155,4.1875,3.75,MISMATCH_expected_left
84748000000,drone1,3,0.939759,513,82,513,82,0,16.2526,-13.3053,32.1147,32.5472,-13.479,-14.868,1.1875,0.75,MISMATCH_expected_left
84760000000,drone1,3,0.938466,546,83,546,83,0,21.2706,-14.7765,35.8929,34.7274,-14.943,-20.7528,1.0625,0.375,MISMATCH_expected_left
84900000000,drone1,3,0.939208,500,84,500,84,0,15.1579,-13.1368,32.1147,32.9147,-13.3111,-13.7727,1.1875,0.4375,MISMATCH_expected_left
84900000000,drone1,3,0.939333,510,84,510,84,0,19,-15.6,38.1362,37.5809,-15.752,-19.1938,1,0.1875,MISMATCH_expected_left
84916000000,drone1,3,0.939858,544,83,544,83,0,21.0824,-14.7765,35.8929,34.8233,-14.9466,-20.5428,1.0625,0.1875,MISMATCH_expected_left
84964000000,drone1,3,0.940394,554,87,554,87,0,12.48,-8.16,20.3393,22.3897,-8.39542,-7.81082,1.875,1.3125,MISMATCH_expected_left
85000000000,drone1,3,0.940459,531,84,531,84,0,19.8588,-14.6824,35.8929,35.1676,-14.852,-19.3857,1.0625,0.1875,MISMATCH_expected_left
85044000000,drone1,3,0.939986,493,94,493,94,0,5.76667,-4.86667,12.7121,17.0154,-5.13001,0.817098,3,2,MISMATCH_expected_left
85072000000,drone1,3,0.940068,535,85,535,85,0,18.1053,-13.0526,32.1147,32.0382,-13.241,-16.6283,1.1875,0.75,MISMATCH_expected_left
85108000000,drone1,3,0.939184,532,90,532,90,0,13.568,-9.6,24.4072,25.9601,-9.81975,-10.0535,1.5625,1.3125,MISMATCH_expected_left
85144000000,drone1,3,0.938968,500,85,500,85,0,18,-15.5,38.1362,37.8343,-15.6562,-18.2935,1,0.1875,MISMATCH_expected_left
85240000000,drone1,3,0.939753,500,84,500,84,0,18,-15.6,38.1362,37.8305,-15.7563,-18.3008,1,0.25,MISMATCH_expected_left
85248000000,drone1,3,0.939671,500,84,500,84,0,13.7143,-11.8857,29.0562,30.3985,-12.0812,-11.5309,1.3125,0.8125,MISMATCH_expected_left
85276000000,drone1,3,0.935845,547,86,547,86,0,8.44651,-5.73023,14.1902,17.6897,-5.99376,-2.15801,2.6875,1.75,MISMATCH_expected_left
85348000000,drone1,3,0.936397,498,87,498,87,0,17.8,-15.3,38.1362,38.0137,-15.4572,-17.9763,1,0.125,MISMATCH_expected_left
85360000000,drone1,3,0.936179,511,83,511,83,0,9.55,-7.85,19.0681,22.0806,-8.08947,-4.59918,2,1.3125,MISMATCH_expected_left
85400000000,drone1,3,0.936257,530,85,530,85,0,16.8,-12.4,30.509,30.9621,-12.5943,-14.8493,1.25,0.875,MISMATCH_expected_left
85492000000,drone1,3,0.936104,512,85,512,85,0,9.03529,-7.29412,17.9465,21.1365,-7.53661,-3.80553,2.125,1.25,MISMATCH_expected_left
85572000000,drone1,3,0.937036,501,87,501,87,0,18.1,-15.3,38.1362,37.8787,-15.4551,-18.33,1,0.125,MISMATCH_expected_left
85580000000,drone1,3,0.937157,510,87,510,87,0,16.8889,-13.6,33.8989,34.1608,-13.7752,-15.9507,1.125,0.375,MISMATCH_expected_left
85600000000,drone1,3,0.936751,500,87,500,87,0,16,-13.6,33.8989,34.4155,-13.7733,-15.1065,1.125,0.3125,MISMATCH_expected_left
85636000000,drone1,3,0.936816,544,86,544,86,0,22.4,-15.4,38.1362,36.6678,-15.5655,-22.4218,1,0.25,MISMATCH_expected_left
85672000000,drone1,3,0.935995,530,88,530,88,0,19.7647,-14.3059,35.8929,35.3323,-14.4755,-19.2,1.0625,0.25,MISMATCH_expected_left
85672000000,drone1,3,0.935828,512,89,512,89,0,17.0667,-13.4222,33.8989,34.2434,-13.5945,-15.994,1.125,0.25,MISMATCH_expected_left
85700000000,drone1,3,0.936013,512,89,512,89,0,18.0706,-14.2118,35.8929,35.8752,-14.3745,-17.526,1.0625,0.1875,MISMATCH_expected_left
85776000000,drone1,3,0.936098,501,88,501,88,0,18.1,-15.2,38.1362,37.9627,-15.3485,-18.2695,1,0.1875,MISMATCH_expected_left
85800000000,drone1,3,0.936123,501,89,501,89,0,16.0889,-13.4222,33.8989,34.4645,-13.5875,-15.1391,1.125,0.4375,MISMATCH_expected_left
85808000000,drone1,3,0.936265,498,89,498,89,0,16.7529,-14.2118,35.8929,36.1855,-14.3663,-16.3556,1.0625,0.3125,MISMATCH_expected_left
85936000000,drone1,3,0.936453,509,89,509,89,0,14.4,-11.5048,29.0562,30.304,-11.6889,-12.1349,1.3125,0.6875,MISMATCH_expected_left
85936000000,drone1,3,0.93641,517,89,517,89,0,18.5412,-14.2118,35.8929,35.667,-14.3672,-18.0781,1.0625,0.3125,MISMATCH_expected_left
85984000000,drone1,3,0.93682,502,89,502,89,0,18.2,-15.1,38.1362,37.9183,-15.2412,-18.4036,1,0.3125,MISMATCH_expected_left
86000000000,drone1,3,0.936064,501,89,501,89,0,18.1,-15.1,38.1362,37.9473,-15.2395,-18.3117,1,0.125,MISMATCH_expected_left
86020000000,drone1,3,0.935655,501,86,501,86,0,7.06341,-6.00976,14.8824,18.8327,-6.24658,-1.02498,2.5625,1.5625,MISMATCH_expected_left
86032000000,drone1,3,0.93621,531,90,531,90,0,19.8588,-14.1176,35.8929,35.2697,-14.2695,-19.3681,1.0625,0.75,MISMATCH_expected_left
86076000000,drone1,3,0.936232,495,109,495,109,0,7.36842,-5.51579,16.0574,19.8627,-5.74351,-1.66862,2.375,1.625,MISMATCH_expected_left
86100000000,drone1,3,0.936507,530,89,530,89,0,24,-17.2571,43.5843,41.4362,-17.3741,-25.5773,0.875,0.3125,MISMATCH_expected_left
86140000000,drone1,3,0.936556,506,89,506,89,0,18.6,-15.1,38.1362,37.7957,-15.2329,-18.8158,1,0.3125,MISMATCH_expected_left
86164000000,drone1,3,0.936301,514,89,514,89,0,17.2444,-13.4222,33.8989,34.1402,-13.5737,-16.2773,1.125,0.4375,MISMATCH_expected_left
86276000000,drone1,3,0.936151,546,91,546,91,0,10.6353,-7.01176,17.9465,20.755,-7.23324,-5.33166,2.125,1.375,MISMATCH_expected_left
86296000000,drone1,3,0.93608,546,90,546,90,0,10.6353,-7.05882,17.9465,20.7518,-7.28006,-5.33792,2.125,1.625,MISMATCH_expected_left
86300000000,drone1,3,0.935724,499,90,499,90,0,15.0737,-12.6316,32.1147,33.0442,-12.7868,-13.7137,1.1875,0.4375,MISMATCH_expected_left
86364000000,drone1,3,0.93556,509,90,509,90,0,18.9,-15,38.1362,37.7116,-15.1322,-19.123,1,0.1875,MISMATCH_expected_left
86396000000,drone1,3,0.93552,510,92,510,92,0,15.2,-11.84,30.509,31.4782,-12.0052,-13.3644,1.25,0.625,MISMATCH_expected_left
86400000000,drone1,3,0.936099,500,88,500,88,0,9,-7.6,19.0681,22.3144,-7.81308,-4.10849,2,1.3125,MISMATCH_expected_left
86464000000,drone1,3,0.936433,499,91,499,91,0,15.9111,-13.2444,33.8989,34.5261,-13.3943,-15.0356,1.125,0.375,MISMATCH_expected_left
86520000000,drone1,3,0.936286,512,91,512,91,0,16.1684,-12.5474,32.1147,32.7401,-12.7081,-14.7674,1.1875,0.5625,MISMATCH_expected_left
86596000000,drone1,3,0.936256,510,91,510,91,0,15.2,-11.92,30.509,31.4828,-12.0879,-13.3775,1.25,0.5,MISMATCH_expected_left
86608000000,drone1,3,0.934743,510,92,510,92,0,15.2,-11.84,30.509,31.4854,-12.0099,-13.383,1.25,0.5,MISMATCH_expected_left
86644000000,drone1,3,0.934226,531,104,531,104,0,7.67273,-4.94545,13.8677,17.727,-5.18786,-1.33446,2.75,1.875,MISMATCH_expected_left
86692000000,drone1,3,0.934653,498,92,498,92,0,17.8,-14.8,38.1362,38.066,-14.9359,-18.0724,1,0.1875,MISMATCH_expected_left
86724000000,drone1,3,0.937114,510,88,510,88,0,9.5,-7.6,19.0681,22.2076,-7.81949,-4.58049,2,1.25,MISMATCH_expected_left
86792000000,drone1,3,0.938276,500,93,500,93,0,14.4,-11.76,30.509,31.7677,-11.9297,-12.5819,1.25,0.625,MISMATCH_expected_left
86808000000,drone1,3,0.938248,518,99,518,99,0,6.74043,-4.8,12.9826,17.1837,-5.04732,-0.173357,2.9375,2,MISMATCH_expected_left
86860000000,drone1,3,0.937353,545,94,545,94,0,16.3636,-10.6182,27.7355,28.5407,-10.8089,-13.666,1.375,0.875,MISMATCH_expected_left
86900000000,drone1,3,0.937998,530,92,530,92,0,17.6842,-12.4632,32.1147,32.3612,-12.6332,-16.2025,1.1875,0.4375,MISMATCH_expected_left
86928000000,drone1,3,0.938012,507,92,507,92,0,18.7,-14.8,38.1362,37.8442,-14.9398,-18.925,1,0.3125,MISMATCH_expected_left
86992000000,drone1,3,0.937694,507,93,507,93,0,17.6,-13.8353,35.8929,36.0205,-13.9847,-17.2219,1.0625,0.25,MISMATCH_expected_left
87012000000,drone1,3,0.93853,531,90,531,90,0,21.1,-15,38.1362,37.1604,-15.1454,-21.222,1,0.1875,MISMATCH_expected_left
87056000000,drone1,3,0.938005,535,77,535,77,0,21.5,-16.3,38.1362,37.0559,-16.4467,-21.6036,1,0.1875,MISMATCH_expected_left
87100000000,drone1,3,0.937595,512,88,512,88,0,7.14419,-5.65581,14.1902,18.2613,-5.8992,-0.91174,2.6875,1.6875,MISMATCH_expected_left
87120000000,drone1,3,0.937904,499,94,499,94,0,17.9,-14.6,38.1362,38.1011,-14.7404,-18.1593,1,0.25,MISMATCH_expected_left
87172000000,drone1,3,0.937881,489,111,489,111,0,11.7565,-8.97391,26.5296,28.7558,-9.16427,-8.91253,1.4375,0.6875,MISMATCH_expected_left
87200000000,drone1,3,0.93774,512,95,512,95,0,15.36,-11.6,30.509,31.5318,-11.7779,-13.5187,1.25,0.9375,MISMATCH_expected_left
87220000000,drone1,3,0.938271,501,95,501,95,0,17.0353,-13.6471,35.8929,36.2085,-13.8006,-16.6902,1.0625,0.3125,MISMATCH_expected_left
87256000000,drone1,3,0.938211,501,94,501,94,0,17.0353,-13.7412,35.8929,36.2101,-13.8956,-16.6936,1.0625,0.3125,MISMATCH_expected_left
87288000000,drone1,3,0.938626,512,94,512,94,0,19.2,-14.6,38.1362,37.7317,-14.7482,-19.4207,1,0.25,MISMATCH_expected_left
87320000000,drone1,3,0.93872,494,115,494,115,0,6.18667,-4.44444,13.5596,17.9539,-4.69592,0.177875,2.8125,2.0625,MISMATCH_expected_left
87364000000,drone1,3,0.93838,568,83,568,83,0,2.4646,-1.56025,3.78994,9.67837,-1.85656,6.58154,10.0625,9.875,MISMATCH_expected_left
87420000000,drone1,3,0.938233,494,114,494,114,0,6.62857,-4.8,14.5281,18.753,-5.05125,-0.535459,2.625,1.75,MISMATCH_expected_left
87480000000,drone1,3,0.937691,516,115,516,115,0,5.14098,-3.27869,10.0029,14.8535,-3.55119,2.20662,3.8125,3.0625,MISMATCH_expected_left
87500000000,drone1,3,0.940119,514,93,514,93,0,6.60426,-5.00426,12.9826,17.3065,-5.26389,-0.0441075,2.9375,2.125,MISMATCH_expected_left
87516000000,drone1,3,0.941928,509,92,509,92,0,2.3625,-1.85,4.76703,10.6687,-2.14205,6.40445,8,7.125,MISMATCH_expected_left
87552000000,drone1,3,0.940188,522,103,522,103,0,6.33726,-4.29804,11.9643,16.4447,-4.55965,0.532992,3.1875,2.375,MISMATCH_expected_left
87596000000,drone1,3,0.940007,501,98,501,98,0,16.0889,-12.6222,33.8989,34.6901,-12.7871,-15.1209,1.125,0.3125,MISMATCH_expected_left
87616000000,drone1,3,0.940277,513,99,513,99,0,17.1556,-12.5333,33.8989,34.3719,-12.7004,-16.1582,1.125,0.375,MISMATCH_expected_left
87652000000,drone1,3,0.939754,514,94,514,94,0,6.74783,-5.07826,13.2648,17.5657,-5.33441,-0.257229,2.875,1.9375,MISMATCH_expected_left
87700000000,drone1,3,0.939178,492,106,492,106,0,5.61633,-4.37551,12.4527,17.1052,-4.63464,1.04924,3.0625,2.0625,MISMATCH_expected_left
87744000000,drone1,3,0.939989,502,96,502,96,0,13.2364,-10.4727,27.7355,29.5311,-10.675,-10.6993,1.375,1,MISMATCH_expected_left
87768000000,drone1,3,0.940783,522,98,522,98,0,17.9556,-12.6222,33.8989,34.118,-12.7991,-16.9607,1.125,0.5,MISMATCH_expected_left
87816000000,drone1,3,0.940647,523,101,523,101,0,18.0444,-12.3556,33.8989,34.1879,-12.5212,-16.9619,1.125,0.6875,MISMATCH_expected_left
87900000000,drone1,3,0.940818,517,99,517,99,0,18.5412,-13.2706,35.8929,35.9394,-13.4272,-18.0345,1.0625,0.25,MISMATCH_expected_left
87912000000,drone1,3,0.94096,516,98,516,98,0,15.68,-11.36,30.509,31.5754,-11.54,-13.7702,1.25,0.5625,MISMATCH_expected_left
87948000000,drone1,3,0.940777,533,98,533,98,0,21.3,-14.2,38.1362,37.248,-14.352,-21.3787,1,0.1875,MISMATCH_expected_left
87976000000,drone1,3,0.940285,489,116,489,116,0,12.2909,-9.01818,27.7355,29.8616,-9.2069,-9.75988,1.375,0.6875,MISMATCH_expected_left
88004000000,drone1,3,0.939723,538,83,538,83,0,21.8,-15.7,38.1362,37.0933,-15.8546,-21.8814,1,0.25,MISMATCH_expected_left
88048000000,drone1,3,0.93977,570,94,570,94,0,1.5625,-0.9125,2.38352,8.65932,-1.21391,7.84049,16,15.75,MISMATCH_expected_left
88104000000,drone1,3,0.939714,520,116,520,116,0,5.81818,-3.60727,11.0942,15.7763,-3.87098,1.23759,3.4375,2.75,MISMATCH_expected_left
88148000000,drone1,3,0.939871,507,119,507,119,0,11.0815,-7.17037,22.5993,25.2739,-7.38317,-7.15176,1.6875,1.375,MISMATCH_expected_left
88176000000,drone1,3,0.939976,504,100,504,100,0,15.4947,-11.7895,32.1147,33.122,-11.961,-14.1438,1.1875,1,MISMATCH_expected_left
88212000000,drone1,3,0.940543,514,99,514,99,0,19.4,-14.1,38.1362,37.7619,-14.2478,-19.6337,1,0.3125,MISMATCH_expected_left
88236000000,drone1,3,0.940379,516,99,516,99,0,18.4471,-13.2706,35.8929,35.8917,-13.428,-18.0711,1.0625,0.625,MISMATCH_expected_left
88300000000,drone1,3,0.940792,556,88,556,88,0,6.29333,-4.05333,10.1697,14.7753,-4.32109,1.04219,3.75,3,MISMATCH_expected_left
88448000000,drone1,3,0.942882,538,90,538,90,0,15.8545,-10.9091,27.7355,28.8543,-11.1043,-13.2153,1.375,1,MISMATCH_expected_left
88472000000,drone1,3,0.942866,535,99,535,99,0,20.2353,-13.2706,35.8929,35.4015,-13.4323,-19.7797,1.0625,0.5625,MISMATCH_expected_left
88496000000,drone1,3,0.942415,518,96,518,96,0,6.74043,-4.90213,12.9826,17.3699,-5.1556,-0.203158,2.9375,1.9375,MISMATCH_expected_left
88508000000,drone1,3,0.942886,516,101,516,101,0,15.68,-11.12,30.509,31.5778,-11.2994,-13.8509,1.25,0.5625,MISMATCH_expected_left
88540000000,drone1,3,0.943114,516,103,516,103,0,15.68,-10.96,30.509,31.5835,-11.139,-13.8486,1.25,0.5,MISMATCH_expected_left
88700000000,drone1,3,0.942991,517,98,517,98,0,6.06154,-4.36923,11.7342,16.3863,-4.62872,0.809393,3.25,2.5625,MISMATCH_expected_left
88736000000,drone1,3,0.942578,516,101,516,101,0,15.68,-11.12,30.509,31.5904,-11.3016,-13.8571,1.25,0.5625,MISMATCH_expected_left
88792000000,drone1,3,0.942309,509,101,509,101,0,18.9,-13.9,38.1362,37.9705,-14.0482,-19.1549,1,0.3125,MISMATCH_expected_left
88804000000,drone1,3,0.942323,506,103,506,103,0,17.5059,-12.8941,35.8929,36.2306,-13.0515,-17.1658,1.0625,0.625,MISMATCH_expected_left
88912000000,drone1,3,0.944047,520,103,520,103,0,20,-13.7,38.1362,37.6799,-13.8525,-20.1944,1,0.1875,MISMATCH_expected_left
88940000000,drone1,3,0.944304,506,104,506,104,0,17.5059,-12.8,35.8929,36.2565,-12.9583,-17.1565,1.0625,0.25,MISMATCH_expected_left
89052000000,drone1,3,0.944806,518,100,518,100,0,6.6,-4.66667,12.7121,17.2077,-4.92403,0.0169457,3,1.9375,MISMATCH_expected_left
89068000000,drone1,3,0.945399,507,104,507,104,0,17.6,-12.8,35.8929,36.2367,-12.9572,-17.2448,1.0625,0.5,MISMATCH_expected_left
89100000000,drone1,3,0.946077,518,104,518,104,0,15.0857,-10.3619,29.0562,30.4166,-10.5496,-12.8511,1.3125,0.6875,MISMATCH_expected_left
89136000000,drone1,3,0.947196,520,105,520,105,0,16,-10.8,30.509,31.5451,-10.9823,-14.1522,1.25,0.5,MISMATCH_expected_left
89136000000,drone1,3,0.947165,509,101,509,101,0,7.75385,-5.70256,15.6456,19.6977,-5.94637,-1.94183,2.4375,1.5,MISMATCH_expected_left
89180000000,drone1,3,0.947115,520,105,520,105,0,16.8421,-11.3684,32.1147,32.8436,-11.5447,-15.4276,1.1875,0.75,MISMATCH_expected_left
89232000000,drone1,3,0.946989,573,93,573,93,0,6.325,-3.675,9.53406,14.2635,-3.94895,1.20441,4,3,MISMATCH_expected_left
89260000000,drone1,3,0.946791,508,105,508,105,0,11.5692,-8.30769,23.4685,26.1047,-8.51916,-7.86365,1.625,1,MISMATCH_expected_left
89368000000,drone1,3,0.946722,508,107,508,107,0,17.6941,-12.5176,35.8929,36.236,-12.6764,-17.3377,1.0625,0.375,MISMATCH_expected_left
89400000000,drone1,3,0.946757,572,95,572,95,0,6.95172,-4,10.5203,15.0426,-4.27106,0.318648,3.625,2.6875,MISMATCH_expected_left
89400000000,drone1,3,0.946954,541,114,541,114,0,15.3739,-8.76522,26.5296,27.9377,-8.96988,-12.3968,1.4375,1.125,MISMATCH_expected_left
89432000000,drone1,3,0.947334,507,106,507,106,0,18.7,-13.4,38.1362,38.1065,-13.5514,-18.9558,1,0.3125,MISMATCH_expected_left
89464000000,drone1,3,0.947148,521,106,521,106,0,18.9176,-12.6118,35.8929,35.8948,-12.7765,-18.513,1.0625,0.3125,MISMATCH_expected_left
89500000000,drone1,3,0.947194,558,97,558,97,0,5.85846,-3.52,9.38738,14.2913,-3.79848,1.69192,4.0625,3.3125,MISMATCH_expected_left
89556000000,drone1,3,0.947632,523,107,523,107,0,19.1059,-12.5176,35.8929,35.8417,-12.6854,-18.7044,1.0625,0.25,MISMATCH_expected_left
89596000000,drone1,3,0.948059,539,107,539,107,0,20.6118,-12.5176,35.8929,35.4005,-12.6898,-20.1513,1.0625,0.75,MISMATCH_expected_left
89600000000,drone1,3,0.948393,521,109,521,109,0,15.3143,-9.98095,29.0562,30.391,-10.1786,-13.0976,1.3125,0.75,MISMATCH_expected_left
89664000000,drone1,3,0.948211,543,119,543,119,0,11.15,-6.05,19.0681,22.0448,-6.29307,-6.19276,2,1.25,MISMATCH_expected_left
89688000000,drone1,3,0.948983,539,106,539,106,0,18.4421,-11.2842,32.1147,32.4734,-11.4764,-16.93,1.1875,0.9375,MISMATCH_expected_left
89736000000,drone1,3,0.948403,562,98,562,98,0,6.24516,-3.66452,9.84161,14.6669,-3.94775,1.20643,3.875,3.125,MISMATCH_expected_left
89764000000,drone1,3,0.948069,521,112,521,112,0,16.9263,-10.7789,32.1147,32.9721,-10.9698,-15.4265,1.1875,0.6875,MISMATCH_expected_left
89800000000,drone1,3,0.948219,537,130,537,130,0,6.2,-3.14286,10.8961,15.6976,-3.42056,0.945292,3.5,2.625,MISMATCH_expected_left
89900000000,drone1,3,0.948956,509,112,509,112,0,14.4,-9.75238,29.0562,30.7487,-9.95001,-12.1622,1.3125,0.6875,MISMATCH_expected_left
89900000000,drone1,3,0.948701,521,110,521,110,0,13.9826,-9.04348,26.5296,28.4402,-9.25438,-11.0444,1.4375,1.25,MISMATCH_expected_left
89908000000,drone1,3,0.948141,521,106,521,106,0,6.84255,-4.5617,12.9826,17.5173,-4.83001,-0.292856,2.9375,2.125,MISMATCH_expected_left
89916000000,drone1,3,0.947568,524,111,524,111,0,19.2,-12.1412,35.8929,35.8934,-12.3143,-18.7732,1.0625,0.3125,MISMATCH_expected_left
89976000000,drone1,3,0.946602,573,99,573,99,0,6.86102,-3.82373,10.342,14.9871,-4.10597,0.452671,3.6875,2.6875,MISMATCH_expected_left
90076000000,drone1,3,0.945502,560,100,560,100,0,6,-3.5,9.53406,14.4668,-3.78423,1.51091,4,3.3125,MISMATCH_expected_left
90092000000,drone1,3,0.945196,563,102,563,102,0,5.89091,-3.34545,9.24515,14.2261,-3.63069,1.69881,4.125,3.6875,MISMATCH_expected_left
90164000000,drone1,3,0.944988,573,101,573,101,0,7.10175,-3.90175,10.7049,15.2783,-4.18203,0.115899,3.5625,2.625,MISMATCH_expected_left
90188000000,drone1,3,0.945096,521,112,521,112,0,13.9826,-8.90435,26.5296,28.4532,-9.11642,-11.0637,1.4375,1.125,MISMATCH_expected_left
90200000000,drone1,3,0.944774,574,104,574,104,0,6.25231,-3.34769,9.38738,14.2693,-3.63284,1.30958,4.0625,3.4375,MISMATCH_expected_left
90200000000,drone1,3,0.945426,498,124,498,124,0,5.81224,-3.78776,12.4527,17.337,-4.05417,0.834853,3.0625,2.5625,MISMATCH_expected_left
90224000000,drone1,3,0.944683,530,132,530,132,0,6.33962,-3.26038,11.5128,16.2843,-3.5326,0.602124,3.3125,2.5625,MISMATCH_expected_left
90240000000,drone1,3,0.944631,498,124,498,124,0,5.93333,-3.86667,12.7121,17.5594,-4.1313,0.64475,3,2.625,MISMATCH_expected_left
90296000000,drone1,3,0.944265,526,134,526,134,0,6.1037,-3.14074,11.2996,16.1596,-3.41325,0.893914,3.375,2.625,MISMATCH_expected_left
90300000000,drone1,3,0.944499,498,125,498,125,0,6.05957,-3.91489,12.9826,17.7916,-4.17799,0.449073,2.9375,2.5625,MISMATCH_expected_left
90304000000,drone1,3,0.944488,575,98,575,98,0,6.8,-3.78667,10.1697,14.8855,-4.06615,0.556319,3.75,2.9375,MISMATCH_expected_left
90324000000,drone1,3,0.944302,507,125,507,125,0,6.23333,-3.83333,12.7121,17.4844,-4.09736,0.358627,3,2.0625,MISMATCH_expected_left
90352000000,drone1,3,0.943966,502,127,502,127,0,4.85333,-3.01333,10.1697,15.4499,-3.28747,2.41645,3.75,2.875,MISMATCH_expected_left
90360000000,drone1,3,0.944261,524,134,524,134,0,7.09565,-3.68696,13.2648,17.765,-3.94924,-0.629174,2.875,2,MISMATCH_expected_left
90388000000,drone1,3,0.943865,548,99,548,99,0,22.8,-14.1,38.1362,37.0531,-14.264,-22.8849,1,0.625,MISMATCH_expected_left
90400000000,drone1,3,0.94366,530,126,530,126,0,6,-3.25714,10.8961,15.8195,-3.52908,1.1072,3.5,2.8125,MISMATCH_expected_left
90488000000,drone1,3,0.943286,522,111,522,111,0,6.73333,-4.3,12.7121,17.3535,-4.56347,-0.121347,3,2.125,MISMATCH_expected_left
90500000000,drone1,3,0.943752,544,117,544,117,0,21.0824,-11.5765,35.8929,35.4042,-11.7474,-20.5872,1.0625,0.625,MISMATCH_expected_left
90500000000,drone1,3,0.944599,530,126,530,126,0,6.33962,-3.44151,11.5128,16.3232,-3.70983,0.605124,3.3125,2.5,MISMATCH_expected_left
90512000000,drone1,3,0.944153,510,118,510,118,0,16,-10.2737,32.1147,33.2668,-10.4529,-14.6275,1.1875,0.8125,MISMATCH_expected_left
90528000000,drone1,3,0.944028,525,135,525,135,0,6.83333,-3.5,12.7121,17.3338,-3.76254,-0.218257,3,2.25,MISMATCH_expected_left
90556000000,drone1,3,0.944962,498,135,498,135,0,13.5619,-8,29.0562,31.0406,-8.18984,-11.411,1.3125,1.1875,MISMATCH_expected_left
90576000000,drone1,3,0.945302,544,128,544,128,0,9.43158,-4.71579,16.0574,19.7896,-4.96516,-3.67994,2.375,1.875,MISMATCH_expected_left
90588000000,drone1,3,0.9447,522,118,522,118,0,17.0105,-10.2737,32.1147,32.9763,-10.4534,-15.6064,1.1875,1.0625,MISMATCH_expected_left
90632000000,drone1,3,0.944569,499,129,499,129,0,4.475,-2.775,9.53406,14.9871,-3.04611,2.9581,4,3.375,MISMATCH_expected_left
90716000000,drone1,3,0.943994,518,92,518,92,0,3.3,-2.46667,6.35604,12.2926,-2.75125,5.01004,6,5.8125,MISMATCH_expected_left
90728000000,drone1,3,0.944176,558,102,558,102,0,4.82025,-2.79494,7.7238,13.166,-3.07473,3.1599,4.9375,4.25,MISMATCH_expected_left
90748000000,drone1,3,0.94248,573,97,573,97,0,6.325,-3.575,9.53406,14.4715,-3.84743,1.19683,4,3.25,MISMATCH_expected_left
90768000000,drone1,3,0.942015,564,108,564,108,0,6.19683,-3.35238,9.6854,14.6552,-3.62309,1.27522,3.9375,3.125,MISMATCH_expected_left
