stamp_sec,method,N,MedErr,RMSE,P95,MeanLogDet
639.408,ci,3450,3.29855,3.51039,4.65564,-6.43053
639.408,ftci,3450,3.60224,3.55503,4.69743,-6.38104
639.46,ci,3452,3.29855,3.5103,4.65564,-6.43055
639.46,ftci,3452,3.60224,3.55495,4.69734,-6.38107
639.5,ci,3454,3.29855,3.51021,4.65564,-6.43057
639.5,ftci,3454,3.60224,3.55488,4.69725,-6.3811
639.552,ci,3456,3.29855,3.51012,4.65563,-6.43058
639.552,ftci,3456,3.60224,3.5548,4.69715,-6.38114
639.608,ci,3458,3.29855,3.51003,4.65563,-6.4306
639.608,ftci,3458,3.60224,3.55473,4.69706,-6.38116
639.668,ci,3460,3.29855,3.50994,4.65563,-6.43062
639.668,ftci,3460,3.60224,3.55466,4.69697,-6.3812
639.7,ci,3462,3.29855,3.50985,4.65563,-6.43063
639.7,ftci,3462,3.60224,3.55458,4.69692,-6.38122
639.74,ci,3464,3.29855,3.50977,4.65563,-6.43065
639.74,ftci,3464,3.60224,3.55451,4.69691,-6.38125
639.772,ci,3466,3.29855,3.50968,4.65562,-6.43067
639.772,ftci,3466,3.60224,3.55443,4.6969,-6.38129
639.804,ci,3468,3.29855,3.50959,4.65562,-6.43068
639.804,ftci,3468,3.60224,3.55436,4.6969,-6.38131
639.9,ci,3470,3.29855,3.50951,4.65562,-6.4307
639.9,ftci,3470,3.60224,3.55429,4.69689,-6.38134
639.94,ci,3472,3.29855,3.50942,4.65562,-6.43072
639.94,ftci,3472,3.60224,3.55422,4.69689,-6.38138
639.984,ci,3474,3.29855,3.50934,4.65561,-6.43073
639.984,ftci,3474,3.60224,3.55415,4.69688,-6.38141
640.004,ci,3476,3.29855,3.50925,4.65561,-6.43075
640.004,ftci,3476,3.60224,3.55408,4.69688,-6.38144
640.072,ci,3478,3.29855,3.50917,4.65561,-6.43076
640.072,ftci,3478,3.60224,3.55401,4.69687,-6.38146
640.104,ci,3480,3.29855,3.50909,4.65561,-6.43077
640.104,ftci,3480,3.60224,3.55394,4.69687,-6.38149
640.156,ci,3482,3.29855,3.509,4.6556,-6.43079
640.156,ftci,3482,3.60224,3.55387,4.69685,-6.38152
640.204,ci,3484,3.29855,3.50892,4.6556,-6.4308
640.204,ftci,3484,3.60224,3.5538,4.69681,-6.38155
640.268,ci,3486,3.29855,3.50884,4.65559,-6.43082
640.268,ftci,3486,3.60224,3.55373,4.69677,-6.38158
640.328,ci,3488,3.29855,3.50875,4.65558,-6.43084
640.328,ftci,3488,3.60224,3.55366,4.69674,-6.38161
640.376,ci,3490,3.29855,3.50867,4.65558,-6.43085
640.376,ftci,3490,3.60224,3.55359,4.6967,-6.38163
640.408,ci,3492,3.29855,3.50859,4.65557,-6.43087
640.408,ftci,3492,3.60224,3.55352,4.69667,-6.38167
640.432,ci,3494,3.29855,3.5085,4.65557,-6.43088
640.432,ftci,3494,3.60224,3.55344,4.69663,-6.38169
640.5,ci,3496,3.29855,3.50842,4.65556,-6.4309
640.5,ftci,3496,3.60224,3.55337,4.6966,-6.38172
640.532,ci,3498,3.29855,3.50834,4.65556,-6.43091
640.532,ftci,3498,3.60224,3.5533,4.69656,-6.38174
640.564,ci,3500,3.29855,3.50826,4.65555,-6.43092
640.564,ftci,3500,3.60224,3.55323,4.69653,-6.38177
640.624,ci,3502,3.29855,3.50818,4.65549,-6.43094
640.624,ftci,3502,3.60224,3.55316,4.69648,-6.3818
640.664,ci,3504,3.29855,3.5081,4.65537,-6.43095
640.664,ftci,3504,3.60224,3.5531,4.69642,-6.38183
640.7,ci,3506,3.29855,3.50803,4.65525,-6.43097
640.7,ftci,3506,3.60224,3.55303,4.69637,-6.38186
640.764,ci,3508,3.29855,3.50795,4.65513,-6.43098
640.764,ftci,3508,3.60224,3.55297,4.69631,-6.38189
640.796,ci,3510,3.29855,3.50788,4.65501,-6.431
640.796,ftci,3510,3.60224,3.55292,4.69625,-6.38192
640.86,ci,3512,3.29855,3.50782,4.65489,-6.43101
640.86,ftci,3512,3.60224,3.55287,4.69619,-6.38195
640.944,ci,3514,3.29855,3.50775,4.65477,-6.43103
640.944,ftci,3514,3.60224,3.55282,4.69613,-6.38198
641.024,ci,3516,3.29855,3.5077,4.65465,-6.43105
641.024,ftci,3516,3.60224,3.55278,4.69607,-6.38201
641.12,ci,3518,3.29855,3.50764,4.65453,-6.43107
641.12,ftci,3518,3.60224,3.55274,4.69602,-6.38204
641.2,ci,3520,3.29855,3.50759,4.65441,-6.43108
641.2,ftci,3520,3.60224,3.55271,4.69596,-6.38207
641.292,ci,3522,3.29855,3.50755,4.65431,-6.43109
641.292,ftci,3522,3.60224,3.55268,4.69592,-6.38209
641.368,ci,3524,3.29855,3.50751,4.65424,-6.43111
641.368,ftci,3524,3.60224,3.55266,4.69591,-6.38212
641.448,ci,3526,3.29855,3.50747,4.65417,-6.43112
641.448,ftci,3526,3.60224,3.55265,4.6959,-6.38214
641.508,ci,3528,3.29855,3.50744,4.6541,-6.43113
641.508,ftci,3528,3.60224,3.55264,4.69588,-6.38217
641.62,ci,3530,3.29855,3.50742,4.65403,-6.43115
641.62,ftci,3530,3.60224,3.55263,4.69587,-6.3822
641.7,ci,3532,3.29855,3.50739,4.65396,-6.43116
641.7,ftci,3532,3.60224,3.55263,4.69586,-6.38223
641.776,ci,3534,3.29855,3.50737,4.65389,-6.43118
641.776,ftci,3534,3.60224,3.55263,4.69584,-6.38226
641.848,ci,3536,3.29855,3.50735,4.65382,-6.43119
641.848,ftci,3536,3.60224,3.55263,4.69583,-6.38229
641.904,ci,3538,3.29855,3.50733,4.65375,-6.43121
641.904,ftci,3538,3.60224,3.55263,4.69582,-6.38232
641.984,ci,3540,3.29855,3.50731,4.65368,-6.43123
641.984,ftci,3540,3.60224,3.55263,4.6958,-6.38235
642.04,ci,3542,3.29855,3.50729,4.65363,-6.43125
642.04,ftci,3542,3.60224,3.55263,4.69579,-6.38239
642.108,ci,3544,3.29855,3.50727,4.65358,-6.43127
642.108,ftci,3544,3.60224,3.55264,4.69577,-6.38242
642.184,ci,3546,3.29855,3.50726,4.65354,-6.43129
642.184,ftci,3546,3.60224,3.55266,4.69575,-6.38245
642.216,ci,3548,3.29855,3.50725,4.65349,-6.4313
642.216,ftci,3548,3.60224,3.55268,4.69574,-6.38248
642.28,ci,3550,3.29855,3.50725,4.65345,-6.43132
642.28,ftci,3550,3.60224,3.5527,4.69572,-6.38251
642.312,ci,3552,3.29855,3.50725,4.65341,-6.43133
642.312,ftci,3552,3.60224,3.55273,4.6957,-6.38253
642.372,ci,3554,3.29855,3.50721,4.65336,-6.43134
642.372,ftci,3554,3.60224,3.55276,4.69568,-6.38256
642.412,ci,3556,3.29855,3.5072,4.65332,-6.43136
642.412,ftci,3556,3.60224,3.55279,4.69567,-6.38258
642.492,ci,3558,3.29855,3.50721,4.65327,-6.43137
642.492,ftci,3558,3.60224,3.55283,4.69565,-6.38261
642.544,ci,3560,3.29855,3.50722,4.65323,-6.43139
642.544,ftci,3560,3.60224,3.55287,4.69563,-6.38264
642.58,ci,3562,3.29855,3.50723,4.6532,-6.4314
642.58,ftci,3562,3.60224,3.55291,4.69562,-6.38266
642.612,ci,3564,3.29855,3.50724,4.65319,-6.43141
642.612,ftci,3564,3.60224,3.55295,4.69562,-6.38269
642.676,ci,3566,3.29855,3.50725,4.65318,-6.43142
642.676,ftci,3566,3.60224,3.55299,4.69562,-6.38272
642.7,ci,3568,3.29855,3.50726,4.65317,-6.43144
642.7,ftci,3568,3.60224,3.55304,4.69562,-6.38274
642.744,ci,3570,3.29855,3.50727,4.65316,-6.43145
642.744,ftci,3570,3.60224,3.55308,4.69562,-6.38277
642.8,ci,3572,3.29855,3.50729,4.65315,-6.43147
642.8,ftci,3572,3.60224,3.55313,4.69562,-6.3828
642.844,ci,3574,3.29855,3.50731,4.65314,-6.43142
642.844,ftci,3574,3.60224,3.55318,4.69562,-6.38272
642.892,ci,3576,3.29855,3.50732,4.65313,-6.43135
642.892,ftci,3576,3.60224,3.55323,4.69562,-6.38264
642.94,ci,3578,3.29855,3.50734,4.65312,-6.43128
642.94,ftci,3578,3.60224,3.55328,4.69562,-6.38259
643,ci,3580,3.29855,3.50736,4.65311,-6.43121
643,ftci,3580,3.60224,3.55333,4.69562,-6.38254
643.04,ci,3582,3.29855,3.50739,4.65309,-6.43115
643.04,ftci,3582,3.60224,3.55339,4.69562,-6.38251
643.072,ci,3584,3.29855,3.50741,4.65305,-6.4311
643.072,ftci,3584,3.60224,3.55344,4.69562,-6.38249
643.104,ci,3586,3.29855,3.50744,4.65301,-6.43106
643.104,ftci,3586,3.60224,3.5535,4.69562,-6.38247
643.168,ci,3588,3.29855,3.50746,4.65297,-6.43102
643.168,ftci,3588,3.60224,3.55356,4.69574,-6.38244
643.24,ci,3590,3.29855,3.50749,4.65293,-6.43098
643.24,ftci,3590,3.60224,3.55362,4.69587,-6.38242
643.292,ci,3592,3.29855,3.50752,4.65289,-6.43095
643.292,ftci,3592,3.60224,3.55369,4.69619,-6.38241
643.368,ci,3594,3.29855,3.50756,4.65286,-6.43093
643.368,ftci,3594,3.60224,3.55376,4.69663,-6.38241
643.412,ci,3596,3.29855,3.5076,4.65282,-6.43091
643.412,ftci,3596,3.60224,3.55383,4.69688,-6.38242
643.5,ci,3598,3.29855,3.50763,4.65278,-6.43091
643.5,ftci,3598,3.60224,3.5539,4.69706,-6.38244
643.584,ci,3600,3.29855,3.50767,4.65274,-6.43092
643.584,ftci,3600,3.60224,3.55398,4.69787,-6.38246
643.68,ci,3602,3.29855,3.50772,4.65271,-6.43093
643.68,ftci,3602,3.60224,3.55405,4.69802,-6.38249
643.76,ci,3604,3.29855,3.50776,4.65268,-6.43094
643.76,ftci,3604,3.60224,3.55413,4.69806,-6.38252
643.804,ci,3606,3.29855,3.5078,4.65265,-6.43095
643.804,ftci,3606,3.60224,3.55421,4.69815,-6.38254
643.86,ci,3608,3.29855,3.50785,4.65262,-6.43096
643.86,ftci,3608,3.60224,3.55429,4.69831,-6.38257
643.9,ci,3610,3.29855,3.50789,4.65259,-6.43098
643.9,ftci,3610,3.60224,3.55436,4.69842,-6.3826
643.936,ci,3612,3.29855,3.50793,4.65256,-6.43099
643.936,ftci,3612,3.60224,3.55443,4.69853,-6.38262
644,ci,3614,3.29855,3.50797,4.65253,-6.431
644,ftci,3614,3.60224,3.55451,4.69871,-6.38265
644.1,ci,3616,3.29855,3.50801,4.6525,-6.43102
644.1,ftci,3616,3.60224,3.55458,4.69892,-6.38268
644.188,ci,3618,3.29855,3.50805,4.65247,-6.43103
644.188,ftci,3618,3.60224,3.55464,4.69889,-6.38271
644.256,ci,3620,3.29855,3.50809,4.65244,-6.43105
644.256,ftci,3620,3.60224,3.55471,4.69887,-6.38274
644.312,ci,3622,3.29855,3.50812,4.65243,-6.43106
644.312,ftci,3622,3.60224,3.55477,4.69884,-6.38276
644.4,ci,3624,3.29855,3.50816,4.65243,-6.43107
644.4,ftci,3624,3.60224,3.55483,4.69882,-6.38278
644.496,ci,3626,3.29855,3.50819,4.65242,-6.43108
644.496,ftci,3626,3.60224,3.55489,4.6988,-6.38281
644.564,ci,3628,3.29855,3.50822,4.65242,-6.4311
644.564,ftci,3628,3.60224,3.55495,4.69877,-6.38284
644.64,ci,3630,3.29855,3.50825,4.65242,-6.43112
644.64,ftci,3630,3.60224,3.55501,4.69875,-6.38287
644.724,ci,3632,3.29855,3.50828,4.65242,-6.43113
644.724,ftci,3632,3.60224,3.55507,4.69873,-6.3829
644.836,ci,3634,3.29855,3.50831,4.65242,-6.43115
644.836,ftci,3634,3.60224,3.55513,4.69871,-6.38293
644.9,ci,3636,3.29855,3.50834,4.65242,-6.43116
644.9,ftci,3636,3.60224,3.55512,4.69868,-6.38297
644.98,ci,3638,3.29855,3.50837,4.65242,-6.43118
644.98,ftci,3638,3.60224,3.55511,4.69866,-6.38302
645.048,ci,3640,3.29855,3.5084,4.65241,-6.4312
645.048,ftci,3640,3.60224,3.5551,4.69864,-6.38306
645.104,ci,3642,3.29855,3.50843,4.65239,-6.43121
645.104,ftci,3642,3.60224,3.55509,4.69862,-6.3831
645.216,ci,3644,3.29855,3.50845,4.65233,-6.43123
645.216,ftci,3644,3.60224,3.55507,4.6986,-6.38315
645.3,ci,3646,3.29855,3.50847,4.65227,-6.43125
645.3,ftci,3646,3.60224,3.55505,4.69858,-6.38319
645.38,ci,3648,3.29855,3.50848,4.65222,-6.43127
645.38,ftci,3648,3.60224,3.55503,4.69857,-6.38324
645.448,ci,3650,3.29855,3.5085,4.65216,-6.43128
645.448,ftci,3650,3.60224,3.555,4.69855,-6.38328
645.54,ci,3652,3.29855,3.50851,4.65211,-6.4313
645.54,ftci,3652,3.60224,3.55498,4.69853,-6.38332
645.6,ci,3654,3.29855,3.50852,4.65205,-6.43132
645.6,ftci,3654,3.60224,3.55496,4.69852,-6.38337
645.668,ci,3656,3.29855,3.50854,4.652,-6.43133
645.668,ftci,3656,3.60224,3.55495,4.6985,-6.38341
645.7,ci,3658,3.29855,3.50856,4.65194,-6.43135
645.7,ftci,3658,3.60224,3.55493,4.69848,-6.38345
645.756,ci,3660,3.29855,3.50858,4.65188,-6.43136
645.756,ftci,3660,3.60224,3.55492,4.69847,-6.38348
645.8,ci,3662,3.29855,3.5086,4.65183,-6.43138
645.8,ftci,3662,3.60224,3.5549,4.69845,-6.38352
645.844,ci,3664,3.29855,3.50862,4.65179,-6.43139
645.844,ftci,3664,3.60224,3.55489,4.69845,-6.38356
645.9,ci,3666,3.29855,3.50864,4.65175,-6.43136
645.9,ftci,3666,3.60224,3.55488,4.69844,-6.38357
645.944,ci,3668,3.29855,3.50867,4.6517,-6.43134
645.944,ftci,3668,3.60224,3.55488,4.69843,-6.38359
646,ci,3670,3.29855,3.5087,4.65166,-6.43131
646,ftci,3670,3.60224,3.55488,4.69842,-6.38361
646.044,ci,3672,3.29855,3.50874,4.65162,-6.43129
646.044,ftci,3672,3.60224,3.55488,4.69841,-6.38363
646.08,ci,3674,3.29855,3.50877,4.65157,-6.43127
646.08,ftci,3674,3.60224,3.55488,4.69841,-6.38366
646.108,ci,3676,3.29855,3.50881,4.65153,-6.43126
646.108,ftci,3676,3.60224,3.55489,4.6984,-6.3837
646.176,ci,3678,3.29855,3.50885,4.65149,-6.43125
646.176,ftci,3678,3.60224,3.55489,4.69839,-6.38372
646.208,ci,3680,3.29855,3.50888,4.65144,-6.43124
646.208,ftci,3680,3.60224,3.5549,4.69838,-6.38376
646.296,ci,3682,3.29855,3.50892,4.65142,-6.43123
646.296,ftci,3682,3.60224,3.5549,4.69837,-6.38379
646.34,ci,3684,3.29855,3.50896,4.65141,-6.43123
646.34,ftci,3684,3.60224,3.55491,4.69835,-6.38382
646.392,ci,3686,3.29855,3.50901,4.65141,-6.43123
646.392,ftci,3686,3.60224,3.55491,4.69833,-6.38386
646.412,ci,3688,3.29855,3.50905,4.6514,-6.43124
646.412,ftci,3688,3.60224,3.55492,4.69831,-6.38389
646.472,ci,3690,3.29855,3.50909,4.6514,-6.43124
646.472,ftci,3690,3.60224,3.55492,4.69829,-6.38393
646.5,ci,3692,3.29855,3.50914,4.6514,-6.43125
646.5,ftci,3692,3.60224,3.55493,4.69827,-6.38397
646.56,ci,3694,3.29855,3.50918,4.65139,-6.43126
646.56,ftci,3694,3.60224,3.55494,4.69824,-6.38401
646.6,ci,3696,3.29855,3.50922,4.65139,-6.43128
646.6,ftci,3696,3.60224,3.55494,4.69822,-6.38405
646.672,ci,3698,3.29855,3.50927,4.65138,-6.43129
646.672,ftci,3698,3.60224,3.55495,4.6982,-6.38408
646.704,ci,3700,3.29855,3.50931,4.65138,-6.43131
646.704,ftci,3700,3.60224,3.55496,4.69818,-6.38412
646.764,ci,3702,3.29855,3.50935,4.6513,-6.43133
646.764,ftci,3702,3.60224,3.55497,4.69817,-6.38417
646.812,ci,3704,3.29855,3.50939,4.65116,-6.43134
646.812,ftci,3704,3.60224,3.55498,4.69816,-6.3842
646.868,ci,3706,3.29855,3.50944,4.65101,-6.43136
646.868,ftci,3706,3.60224,3.55499,4.69815,-6.38424
646.936,ci,3708,3.29855,3.50948,4.65087,-6.43137
646.936,ftci,3708,3.60224,3.55501,4.69814,-6.38428
647.024,ci,3710,3.29855,3.50952,4.65072,-6.43139
647.024,ftci,3710,3.60224,3.55502,4.69813,-6.38432
647.132,ci,3712,3.29855,3.50956,4.65058,-6.4314
647.132,ftci,3712,3.60224,3.55503,4.69812,-6.38435
647.228,ci,3714,3.29855,3.50959,4.65043,-6.43142
647.228,ftci,3714,3.60224,3.55504,4.69811,-6.3844
647.296,ci,3716,3.29855,3.50963,4.65029,-6.43143
647.296,ftci,3716,3.60224,3.55505,4.69809,-6.38444
647.364,ci,3718,3.29855,3.50966,4.65014,-6.43145
647.364,ftci,3718,3.60224,3.55506,4.69808,-6.38447
647.436,ci,3720,3.29855,3.50969,4.65,-6.43146
647.436,ftci,3720,3.60224,3.55508,4.69807,-6.38451
647.532,ci,3722,3.29855,3.50972,4.64987,-6.43148
647.532,ftci,3722,3.60224,3.55509,4.69807,-6.38456
647.624,ci,3724,3.29855,3.50975,4.64977,-6.4315
647.624,ftci,3724,3.60224,3.5551,4.69806,-6.38461
647.7,ci,3726,3.29855,3.50978,4.64966,-6.43152
647.7,ftci,3726,3.60224,3.55511,4.69806,-6.38465
647.788,ci,3728,3.29855,3.50981,4.64955,-6.43154
647.788,ftci,3728,3.60224,3.55513,4.69805,-6.38469
647.84,ci,3730,3.29855,3.50984,4.64945,-6.43155
647.84,ftci,3730,3.60224,3.55515,4.69805,-6.38473
647.9,ci,3732,3.29855,3.50987,4.64934,-6.43157
647.9,ftci,3732,3.60224,3.55517,4.69804,-6.38477
648,ci,3734,3.29855,3.5099,4.64924,-6.43159
648,ftci,3734,3.60224,3.55519,4.69804,-6.38481
648.08,ci,3736,3.29855,3.50994,4.64913,-6.4316
648.08,ftci,3736,3.60224,3.55521,4.69804,-6.38485
648.116,ci,3738,3.29855,3.50997,4.64903,-6.43161
648.116,ftci,3738,3.60224,3.55524,4.69803,-6.38489
648.18,ci,3740,3.29855,3.51,4.64892,-6.43162
648.18,ftci,3740,3.60224,3.55527,4.69803,-6.38493
648.2,ci,3742,3.29855,3.51003,4.64886,-6.43164
648.2,ftci,3742,3.60224,3.55529,4.69802,-6.38497
648.272,ci,3744,3.29855,3.51006,4.64886,-6.43165
648.272,ftci,3744,3.60224,3.55532,4.698,-6.38501
648.328,ci,3746,3.29855,3.51009,4.64885,-6.43167
648.328,ftci,3746,3.60224,3.55535,4.69798,-6.38505
648.4,ci,3748,3.29855,3.51011,4.64884,-6.43168
648.4,ftci,3748,3.60224,3.55537,4.69797,-6.38509
648.484,ci,3750,3.29855,3.51014,4.64883,-6.4317
648.484,ftci,3750,3.60224,3.5554,4.69795,-6.38513
648.552,ci,3752,3.29855,3.51016,4.64883,-6.43171
648.552,ftci,3752,3.60224,3.55543,4.69793,-6.38517
648.616,ci,3754,3.29855,3.51019,4.64882,-6.43173
648.616,ftci,3754,3.60224,3.55546,4.69792,-6.38521
648.7,ci,3756,3.29855,3.51022,4.64881,-6.43174
648.7,ftci,3756,3.60224,3.5555,4.6979,-6.38525
648.748,ci,3758,3.29855,3.51025,4.64881,-6.43176
648.748,ftci,3758,3.60224,3.55554,4.69788,-6.38529
648.8,ci,3760,3.29855,3.51028,4.6488,-6.43177
648.8,ftci,3760,3.60224,3.55558,4.69787,-6.38532
648.848,ci,3762,3.29855,3.51031,4.64878,-6.43178
648.848,ftci,3762,3.60224,3.55562,4.69781,-6.38536
648.9,ci,3764,3.29855,3.51035,4.64876,-6.43179
648.9,ftci,3764,3.60224,3.55566,4.69772,-6.38539
648.984,ci,3766,3.29855,3.51038,4.64874,-6.43181
648.984,ftci,3766,3.60224,3.55571,4.69762,-6.38543
649.08,ci,3768,3.29855,3.51042,4.64872,-6.43182
649.08,ftci,3768,3.60224,3.55576,4.69753,-6.38547
649.152,ci,3770,3.29855,3.51046,4.6487,-6.43184
649.152,ftci,3770,3.60224,3.55581,4.69743,-6.38551
649.24,ci,3772,3.29855,3.5105,4.64868,-6.43185
649.24,ftci,3772,3.60224,3.55587,4.69734,-6.38555
649.3,ci,3774,3.29855,3.51054,4.64866,-6.43187
649.3,ftci,3774,3.60224,3.55592,4.69725,-6.38559
649.364,ci,3776,3.29855,3.51058,4.64864,-6.43188
649.364,ftci,3776,3.60224,3.55599,4.69715,-6.38563
649.4,ci,3778,3.29855,3.51062,4.64861,-6.4319
649.4,ftci,3778,3.60224,3.55605,4.69706,-6.38567
649.456,ci,3780,3.29855,3.51066,4.64859,-6.43191
649.456,ftci,3780,3.60224,3.55611,4.69697,-6.38571
649.5,ci,3782,3.29855,3.5107,4.64857,-6.43193
649.5,ftci,3782,3.60224,3.55617,4.69692,-6.38575
649.56,ci,3784,3.29855,3.51074,4.64853,-6.43194
649.56,ftci,3784,3.60224,3.55624,4.69691,-6.38579
649.64,ci,3786,3.29855,3.51078,4.6485,-6.43196
649.64,ftci,3786,3.60224,3.55631,4.6969,-6.38583
649.724,ci,3788,3.29855,3.51082,4.64846,-6.43197
649.724,ftci,3788,3.60224,3.55637,4.6969,-6.38587
649.804,ci,3790,3.29855,3.51086,4.64843,-6.43198
649.804,ftci,3790,3.60224,3.55644,4.69689,-6.3859
649.884,ci,3792,3.29855,3.5109,4.64839,-6.432
649.884,ftci,3792,3.60224,3.55651,4.69689,-6.38594
649.964,ci,3794,3.29855,3.51094,4.64836,-6.43201
649.964,ftci,3794,3.60224,3.55657,4.69688,-6.38598
650.004,ci,3796,3.29855,3.51097,4.64832,-6.43203
650.004,ftci,3796,3.60224,3.55664,4.69688,-6.38602
650.072,ci,3798,3.29855,3.51101,4.64829,-6.43204
650.072,ftci,3798,3.60224,3.5567,4.69687,-6.38605
650.136,ci,3800,3.29855,3.51104,4.64825,-6.43205
650.136,ftci,3800,3.60224,3.55677,4.69687,-6.38609
650.18,ci,3802,3.29855,3.51108,4.64823,-6.43206
650.18,ftci,3802,3.60224,3.55683,4.69685,-6.38613
650.24,ci,3804,3.29855,3.51111,4.64822,-6.43208
650.24,ftci,3804,3.60224,3.55689,4.69681,-6.38617
650.3,ci,3806,3.29855,3.51114,4.64821,-6.43209
650.3,ftci,3806,3.60224,3.55696,4.69677,-6.38621
650.372,ci,3808,3.29855,3.51118,4.64819,-6.43211
650.372,ftci,3808,3.60224,3.55702,4.69674,-6.38624
650.436,ci,3810,3.29855,3.51121,4.64818,-6.43212
650.436,ftci,3810,3.60224,3.55708,4.6967,-6.38628
650.532,ci,3812,3.29855,3.51124,4.64817,-6.43214
650.532,ftci,3812,3.60224,3.55714,4.69667,-6.38632
650.6,ci,3814,3.29855,3.51127,4.64816,-6.43215
650.6,ftci,3814,3.60224,3.5572,4.69663,-6.38636
650.696,ci,3816,3.29855,3.5113,4.64815,-6.43217
650.696,ftci,3816,3.60224,3.55726,4.6966,-6.3864
650.728,ci,3818,3.29855,3.51134,4.64814,-6.43218
650.728,ftci,3818,3.60224,3.55732,4.69656,-6.38644
650.796,ci,3820,3.29855,3.51137,4.64813,-6.4322
650.796,ftci,3820,3.60224,3.55738,4.69653,-6.38648
650.828,ci,3822,3.29855,3.5114,4.6481,-6.43221
650.828,ftci,3822,3.60224,3.55743,4.69648,-6.38652
650.896,ci,3824,3.29855,3.51143,4.64805,-6.43223
650.896,ftci,3824,3.60224,3.55749,4.69642,-6.38656
650.968,ci,3826,3.29855,3.51146,4.64801,-6.43224
650.968,ftci,3826,3.60224,3.55754,4.69637,-6.3866
651.024,ci,3828,3.29855,3.51149,4.64796,-6.43225
651.024,ftci,3828,3.60224,3.5576,4.69631,-6.38663
651.1,ci,3830,3.29855,3.51152,4.64792,-6.43226
651.1,ftci,3830,3.60224,3.55765,4.69625,-6.38667
651.192,ci,3832,3.29855,3.51155,4.64788,-6.43228
651.192,ftci,3832,3.60224,3.5577,4.69619,-6.38671
651.284,ci,3834,3.29855,3.51158,4.64783,-6.43229
651.284,ftci,3834,3.60224,3.55775,4.69613,-6.38675
651.352,ci,3836,3.29855,3.51161,4.64779,-6.43231
651.352,ftci,3836,3.60224,3.55781,4.69607,-6.38678
651.388,ci,3838,3.29855,3.51165,4.64774,-6.43232
651.388,ftci,3838,3.60224,3.55786,4.69602,-6.38682
651.456,ci,3840,3.29855,3.51168,4.6477,-6.43234
651.456,ftci,3840,3.60224,3.55791,4.69596,-6.38686
651.472,ci,3842,3.29855,3.51171,4.64767,-6.43235
651.472,ftci,3842,3.60224,3.55797,4.69592,-6.38689
651.52,ci,3844,3.29855,3.51174,4.64767,-6.43236
651.52,ftci,3844,3.60224,3.55802,4.69591,-6.38693
651.588,ci,3846,3.29855,3.51178,4.64767,-6.43238
651.588,ftci,3846,3.60224,3.55808,4.6959,-6.38697
651.652,ci,3848,3.29855,3.51181,4.64767,-6.43239
651.652,ftci,3848,3.60224,3.55813,4.69588,-6.38701
651.72,ci,3850,3.29855,3.51185,4.64767,-6.4324
651.72,ftci,3850,3.60224,3.55819,4.69587,-6.38705
651.784,ci,3852,3.29855,3.51188,4.64767,-6.43242
651.784,ftci,3852,3.60224,3.55824,4.69586,-6.38709
651.8,ci,3854,3.29855,3.51192,4.64767,-6.43243
651.8,ftci,3854,3.60224,3.5583,4.69584,-6.38712
651.852,ci,3856,3.29855,3.51196,4.64767,-6.43244
651.852,ftci,3856,3.60224,3.55835,4.69583,-6.38716
651.884,ci,3858,3.29855,3.512,4.64767,-6.43245
651.884,ftci,3858,3.60224,3.55841,4.69582,-6.38719
651.916,ci,3860,3.29855,3.51204,4.64767,-6.43247
651.916,ftci,3860,3.60224,3.55847,4.6958,-6.38723
651.984,ci,3862,3.29855,3.51209,4.64766,-6.43248
651.984,ftci,3862,3.60224,3.55853,4.69579,-6.38727
652.036,ci,3864,3.29855,3.51213,4.64765,-6.4325
652.036,ftci,3864,3.60224,3.55859,4.69577,-6.38731
652.1,ci,3866,3.29855,3.51218,4.64764,-6.43251
652.1,ftci,3866,3.60224,3.55866,4.69575,-6.38734
652.144,ci,3868,3.29855,3.51223,4.64763,-6.43252
652.144,ftci,3868,3.60224,3.55872,4.69574,-6.38738
652.2,ci,3870,3.29855,3.51228,4.64762,-6.43254
652.2,ftci,3870,3.60224,3.55879,4.69572,-6.38741
652.244,ci,3872,3.29855,3.51233,4.64761,-6.43255
652.244,ftci,3872,3.60224,3.55885,4.6957,-6.38745
652.28,ci,3874,3.29855,3.51238,4.6476,-6.43256
652.28,ftci,3874,3.60224,3.55892,4.69568,-6.38749
652.336,ci,3876,3.29855,3.51244,4.64759,-6.43258
652.336,ftci,3876,3.60224,3.55899,4.69567,-6.38752
652.4,ci,3878,3.29855,3.51249,4.64758,-6.43259
652.4,ftci,3878,3.60224,3.55905,4.69565,-6.38756
652.46,ci,3880,3.29855,3.51255,4.64757,-6.4326
652.46,ftci,3880,3.60224,3.55912,4.69563,-6.3876
652.5,ci,3882,3.29855,3.5126,4.64756,-6.43262
652.5,ftci,3882,3.60224,3.55919,4.69562,-6.38763
652.544,ci,3884,3.29855,3.51266,4.64755,-6.43263
652.544,ftci,3884,3.60224,3.55926,4.69562,-6.38767
652.584,ci,3886,3.29855,3.51271,4.64755,-6.43264
652.584,ftci,3886,3.60224,3.55932,4.69562,-6.38771
652.612,ci,3888,3.29855,3.51277,4.64754,-6.43266
652.612,ftci,3888,3.60224,3.55939,4.69562,-6.38774
652.68,ci,3890,3.29855,3.51283,4.64754,-6.43267
652.68,ftci,3890,3.60224,3.55946,4.69562,-6.38777
652.764,ci,3892,3.29855,3.51289,4.64753,-6.43268
652.764,ftci,3892,3.60224,3.55953,4.69562,-6.38781
