stamp_ns,node_ns,raw_total_cum,pruned_total_cum,active_tracks,raw_classes_cum,pruned_classes_cum,raw_total_cum_drone1,pruned_total_cum_drone1,raw_classes_cum_drone1,pruned_classes_cum_drone1,raw_total_cum_drone2,pruned_total_cum_drone2,raw_classes_cum_drone2,pruned_classes_cum_drone2,raw_total_cum_drone3,pruned_total_cum_drone3,raw_classes_cum_drone3,pruned_classes_cum_drone3
268556000000,/,10597,27,5,"0:container1=4473;1:container2=3977;2:container3=2147","0:container1=11;1:container2=15;2:container3=1",2082,11,"0:container1=2082","0:container1=11",4970,26,"0:container1=2391;1:container2=2229;2:container3=350","0:container1=11;1:container2=15",3545,3,"1:container2=1748;2:container3=1797","1:container2=2;2:container3=1"
268900000000,/,10627,27,5,"0:container1=4483;1:container2=3987;2:container3=2157","0:container1=11;1:container2=15;2:container3=1",2087,11,"0:container1=2087","0:container1=11",4985,26,"0:container1=2396;1:container2=2234;2:container3=355","0:container1=11;1:container2=15",3555,3,"1:container2=1753;2:container3=1802","1:container2=2;2:container3=1"
269192000000,/,10657,27,5,"0:container1=4493;1:container2=3997;2:container3=2167","0:container1=11;1:container2=15;2:container3=1",2092,11,"0:container1=2092","0:container1=11",5000,26,"0:container1=2401;1:container2=2239;2:container3=360","0:container1=11;1:container2=15",3565,3,"1:container2=1758;2:container3=1807","1:container2=2;2:container3=1"
269528000000,/,10687,27,5,"0:container1=4503;1:container2=4007;2:container3=2177","0:container1=11;1:container2=15;2:container3=1",2097,11,"0:container1=2097","0:container1=11",5015,26,"0:container1=2406;1:container2=2244;2:container3=365","0:container1=11;1:container2=15",3575,3,"1:container2=1763;2:container3=1812","1:container2=2;2:container3=1"
269848000000,/,10717,27,5,"0:container1=4513;1:container2=4017;2:container3=2187","0:container1=11;1:container2=15;2:container3=1",2102,11,"0:container1=2102","0:container1=11",5030,26,"0:container1=2411;1:container2=2249;2:container3=370","0:container1=11;1:container2=15",3585,3,"1:container2=1768;2:container3=1817","1:container2=2;2:container3=1"
270064000000,/,10747,27,5,"0:container1=4523;1:container2=4027;2:container3=2197","0:container1=11;1:container2=15;2:container3=1",2107,11,"0:container1=2107","0:container1=11",5045,26,"0:container1=2416;1:container2=2254;2:container3=375","0:container1=11;1:container2=15",3595,3,"1:container2=1773;2:container3=1822","1:container2=2;2:container3=1"
270300000000,/,10777,27,5,"0:container1=4533;1:container2=4037;2:container3=2207","0:container1=11;1:container2=15;2:container3=1",2112,11,"0:container1=2112","0:container1=11",5060,26,"0:container1=2421;1:container2=2259;2:container3=380","0:container1=11;1:container2=15",3605,3,"1:container2=1778;2:container3=1827","1:container2=2;2:container3=1"
270508000000,/,10807,27,5,"0:container1=4543;1:container2=4047;2:container3=2217","0:container1=11;1:container2=15;2:container3=1",2117,11,"0:container1=2117","0:container1=11",5075,26,"0:container1=2426;1:container2=2264;2:container3=385","0:container1=11;1:container2=15",3615,3,"1:container2=1783;2:container3=1832","1:container2=2;2:container3=1"
270732000000,/,10837,27,5,"0:container1=4553;1:container2=4057;2:container3=2227","0:container1=11;1:container2=15;2:container3=1",2122,11,"0:container1=2122","0:container1=11",5090,26,"0:container1=2431;1:container2=2269;2:container3=390","0:container1=11;1:container2=15",3625,3,"1:container2=1788;2:container3=1837","1:container2=2;2:container3=1"
270920000000,/,10867,27,5,"0:container1=4563;1:container2=4067;2:container3=2237","0:container1=11;1:container2=15;2:container3=1",2127,11,"0:container1=2127","0:container1=11",5105,26,"0:container1=2436;1:container2=2274;2:container3=395","0:container1=11;1:container2=15",3635,3,"1:container2=1793;2:container3=1842","1:container2=2;2:container3=1"
271200000000,/,10897,27,5,"0:container1=4573;1:container2=4077;2:container3=2247","0:container1=11;1:container2=15;2:container3=1",2132,11,"0:container1=2132","0:container1=11",5120,26,"0:container1=2441;1:container2=2279;2:container3=400","0:container1=11;1:container2=15",3645,3,"1:container2=1798;2:container3=1847","1:container2=2;2:container3=1"
271592000000,/,10927,27,5,"0:container1=4583;1:container2=4087;2:container3=2257","0:container1=11;1:container2=15;2:container3=1",2137,11,"0:container1=2137","0:container1=11",5135,26,"0:container1=2446;1:container2=2284;2:container3=405","0:container1=11;1:container2=15",3655,3,"1:container2=1803;2:container3=1852","1:container2=2;2:container3=1"
271988000000,/,10957,27,5,"0:container1=4593;1:container2=4097;2:container3=2267","0:container1=11;1:container2=15;2:container3=1",2142,11,"0:container1=2142","0:container1=11",5150,26,"0:container1=2451;1:container2=2289;2:container3=410","0:container1=11;1:container2=15",3665,3,"1:container2=1808;2:container3=1857","1:container2=2;2:container3=1"
272368000000,/,10987,27,5,"0:container1=4603;1:container2=4107;2:container3=2277","0:container1=11;1:container2=15;2:container3=1",2147,11,"0:container1=2147","0:container1=11",5165,26,"0:container1=2456;1:container2=2294;2:container3=415","0:container1=11;1:container2=15",3675,3,"1:container2=1813;2:container3=1862","1:container2=2;2:container3=1"
272756000000,/,11017,27,5,"0:container1=4613;1:container2=4117;2:container3=2287","0:container1=11;1:container2=15;2:container3=1",2152,11,"0:container1=2152","0:container1=11",5180,26,"0:container1=2461;1:container2=2299;2:container3=420","0:container1=11;1:container2=15",3685,3,"1:container2=1818;2:container3=1867","1:container2=2;2:container3=1"
273160000000,/,11047,27,5,"0:container1=4623;1:container2=4127;2:container3=2297","0:container1=11;1:container2=15;2:container3=1",2157,11,"0:container1=2157","0:container1=11",5195,26,"0:container1=2466;1:container2=2304;2:container3=425","0:container1=11;1:container2=15",3695,3,"1:container2=1823;2:container3=1872","1:container2=2;2:container3=1"
273528000000,/,11077,27,5,"0:container1=4633;1:container2=4137;2:container3=2307","0:container1=11;1:container2=15;2:container3=1",2162,11,"0:container1=2162","0:container1=11",5210,26,"0:container1=2471;1:container2=2309;2:container3=430","0:container1=11;1:container2=15",3705,3,"1:container2=1828;2:container3=1877","1:container2=2;2:container3=1"
273932000000,/,11107,27,5,"0:container1=4643;1:container2=4147;2:container3=2317","0:container1=11;1:container2=15;2:container3=1",2167,11,"0:container1=2167","0:container1=11",5225,26,"0:container1=2476;1:container2=2314;2:container3=435","0:container1=11;1:container2=15",3715,3,"1:container2=1833;2:container3=1882","1:container2=2;2:container3=1"
274232000000,/,11137,27,5,"0:container1=4653;1:container2=4157;2:container3=2327","0:container1=11;1:container2=15;2:container3=1",2172,11,"0:container1=2172","0:container1=11",5240,26,"0:container1=2481;1:container2=2319;2:container3=440","0:container1=11;1:container2=15",3725,3,"1:container2=1838;2:container3=1887","1:container2=2;2:container3=1"
274544000000,/,11167,27,5,"0:container1=4663;1:container2=4167;2:container3=2337","0:container1=11;1:container2=15;2:container3=1",2177,11,"0:container1=2177","0:container1=11",5255,26,"0:container1=2486;1:container2=2324;2:container3=445","0:container1=11;1:container2=15",3735,3,"1:container2=1843;2:container3=1892","1:container2=2;2:container3=1"
274868000000,/,11197,27,5,"0:container1=4673;1:container2=4177;2:container3=2347","0:container1=11;1:container2=15;2:container3=1",2182,11,"0:container1=2182","0:container1=11",5270,26,"0:container1=2491;1:container2=2329;2:container3=450","0:container1=11;1:container2=15",3745,3,"1:container2=1848;2:container3=1897","1:container2=2;2:container3=1"
275100000000,/,11227,27,5,"0:container1=4683;1:container2=4187;2:container3=2357","0:container1=11;1:container2=15;2:container3=1",2187,11,"0:container1=2187","0:container1=11",5285,26,"0:container1=2496;1:container2=2334;2:container3=455","0:container1=11;1:container2=15",3755,3,"1:container2=1853;2:container3=1902","1:container2=2;2:container3=1"
275304000000,/,11257,27,5,"0:container1=4693;1:container2=4197;2:container3=2367","0:container1=11;1:container2=15;2:container3=1",2192,11,"0:container1=2192","0:container1=11",5300,26,"0:container1=2501;1:container2=2339;2:container3=460","0:container1=11;1:container2=15",3765,3,"1:container2=1858;2:container3=1907","1:container2=2;2:container3=1"
275600000000,/,11287,27,5,"0:container1=4703;1:container2=4207;2:container3=2377","0:container1=11;1:container2=15;2:container3=1",2197,11,"0:container1=2197","0:container1=11",5315,26,"0:container1=2506;1:container2=2344;2:container3=465","0:container1=11;1:container2=15",3775,3,"1:container2=1863;2:container3=1912","1:container2=2;2:container3=1"
