stamp,ns,odom_topic,frame_id,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
16.300000,drone1,ekf/odom,/drone1/odom,0.897925,-0.606254,1.224609,-0.001516,0.002343,0.000036,0.999996,-0.146854,-0.014687,0.146209,0.000000,0.000000,0.000000
16.300000,drone1,ekf/odom,/drone1/odom,0.899092,-0.606042,1.224511,-0.001516,0.002343,0.000036,0.999996,-0.145237,-0.014392,0.146078,0.000000,0.000000,0.000000
16.300000,drone1,ekf/odom,/drone1/odom,0.900182,-0.605843,1.224419,-0.001516,0.002343,0.000036,0.999996,-0.143724,-0.014116,0.145955,0.000000,0.000000,0.000000
16.352000,drone1,ekf/odom,/drone1/odom,0.893470,-0.606431,1.232983,-0.001483,0.002422,0.000035,0.999996,-0.155282,-0.015567,0.166569,0.000000,0.000000,0.000000
16.352000,drone1,ekf/odom,/drone1/odom,0.894836,-0.606210,1.232884,-0.001473,0.002445,0.000035,0.999996,-0.153387,-0.015259,0.166437,0.000000,0.000000,0.000000
16.352000,drone1,ekf/odom,/drone1/odom,0.896111,-0.606003,1.232792,-0.001473,0.002445,0.000035,0.999996,-0.151619,-0.014973,0.166314,0.000000,0.000000,0.000000
16.352000,drone1,ekf/odom,/drone1/odom,0.897303,-0.605809,1.232705,-0.001473,0.002445,0.000035,0.999996,-0.149966,-0.014704,0.166199,0.000000,0.000000,0.000000
16.400000,drone1,ekf/odom,/drone1/odom,0.891074,-0.606051,1.240870,-0.001439,0.002520,0.000035,0.999996,-0.159856,-0.009244,0.172056,0.000000,0.000000,0.000000
16.400000,drone1,ekf/odom,/drone1/odom,0.892513,-0.605849,1.240775,-0.001432,0.002534,0.000034,0.999996,-0.157859,-0.008964,0.171930,0.000000,0.000000,0.000000
16.400000,drone1,ekf/odom,/drone1/odom,0.893857,-0.605660,1.240687,-0.001432,0.002534,0.000034,0.999996,-0.155995,-0.008702,0.171812,0.000000,0.000000,0.000000
