stamp,drone,source,x,y,z,,,,,,,,,,,,,,,,
226,drone2,ekf,10.159757,1.63126,10.065108,,,,,,,,,,,,,,,,
226,drone1,ekf,10.118042,-6.31211,10.038356,,,,,,,,,,,,,,,,
226,drone1,ekf,10.114829,-6.316492,10.038364,,,,,,,,,,,,,,,,
226,drone1,ekf,10.111829,-6.320586,10.03837,,,,,,,,,,,,,,,,
226,drone1,ekf,10.10902,-6.324418,10.038377,,,,,,,,,,,,,,,,
226,drone2,ekf,10.164188,1.634769,10.068941,,,,,,,,,,,,,,,,
226,drone2,ekf,10.168335,1.638053,10.072534,,,,,,,,,,,,,,,,
226.02,drone3,raw,8.818444,8.694555,10.157756,,,,,,,,,,,,,,,,
226.02,drone1,raw,10.042501,-6.433179,10.021143,,,,,,,,,,,,,,,,
226.02,drone2,raw,10.311054,1.733867,10.167509,,,,,,,,,,,,,,,,
226.04,drone3,raw,8.819927,8.696338,10.157809,,,,,,,,,,,,,,,,
226.04,drone2,raw,10.312823,1.73532,10.167471,,,,,,,,,,,,,,,,
226.04,drone1,raw,10.042501,-6.433179,10.021144,,,,,,,,,,,,,,,,
226.052,drone3,ekf,8.408939,8.294682,10.04501,,,,,,,,,,,,,,,,
226.052,drone1,ekf,10.117265,-6.311472,10.037619,,,,,,,,,,,,,,,,
226.052,drone3,ekf,8.422613,8.308968,10.049339,,,,,,,,,,,,,,,,
226.052,drone1,ekf,10.114061,-6.315902,10.037651,,,,,,,,,,,,,,,,
226.052,drone3,ekf,8.43538,8.322307,10.053388,,,,,,,,,,,,,,,,
226.052,drone1,ekf,10.111069,-6.320038,10.037681,,,,,,,,,,,,,,,,
226.052,drone1,ekf,10.10827,-6.323909,10.037709,,,,,,,,,,,,,,,,
226.052,drone3,ekf,8.447328,8.33479,10.057183,-0.926545,-0.318129,,,,,,,,,,,,,,
225.9,drone1,ekf,10.114607,-6.32055,10.037422,,,,,,,,,,,,,,,,
226.052,drone2,ekf,10.163925,1.635949,10.063903,,,,,,,,,,,,,,,,
226.052,drone2,ekf,10.168394,1.639447,10.067792,,,,,,,,,,,,,,,,
226.052,drone2,ekf,10.172577,1.64272,10.071438,,,,,,,,,,,,,,,,
226.06,drone2,raw,10.314588,1.73677,10.167426,,,,,,,,,,,,,,,,
226.06,drone1,raw,10.042501,-6.433179,10.021145,,,,,,,,,,,,,,,,
226.06,drone3,raw,8.821408,8.698118,10.157853,,,,,,,,,,,,,,,,
226.08,drone1,raw,10.042501,-6.433179,10.021145,,,,,,,,,,,,,,,,
226.08,drone3,raw,8.822887,8.699895,10.157887,,,,,,,,,,,,,,,,
226.08,drone2,raw,10.31635,1.738218,10.167374,,,,,,,,,,,,,,,,
226.1,drone3,ekf,8.415501,8.302858,10.046943,,,,,,,,,,,,,,,,
226.1,drone2,ekf,10.164483,1.637949,10.059773,,,,,,,,,,,,,,,,
226.1,drone3,raw,8.824364,8.701669,10.157911,,,,,,,,,,,,,,,,
226.1,drone1,raw,10.042501,-6.433179,10.021145,,,,,,,,,,,,,,,,
226.1,drone2,raw,10.31811,1.739665,10.16732,,,,,,,,,,,,,,,,
226.1,drone1,ekf,10.115996,-6.312174,10.036874,,,,,,,,,,,,,,,,
226.1,drone3,ekf,8.429001,8.316937,10.051189,,,,,,,,,,,,,,,,
226.1,drone2,ekf,10.169207,1.641598,10.063906,,,,,,,,,,,,,,,,
226.1,drone1,ekf,10.112852,-6.316557,10.036931,,,,,,,,,,,,,,,,
226.1,drone1,ekf,10.109915,-6.320651,10.036984,,,,,,,,,,,,,,,,
226.1,drone1,ekf,10.107166,-6.324483,10.037034,,,,,,,,,,,,,,,,
226.1,drone3,ekf,8.441611,8.330087,10.055161,,,,,,,,,,,,,,,,
226.1,drone3,ekf,8.453415,8.342398,10.058885,,,,,,,,,,,,,,,,
226.1,drone2,ekf,10.17362,1.645007,10.067772,,,,,,,,,,,,,,,,
226.1,drone2,ekf,10.17775,1.648197,10.071397,,,,,,,,,,,,,,,,
226.12,drone3,raw,8.825839,8.703441,10.157927,,,,,,,,,,,,,,,,
226.12,drone2,raw,10.31987,1.74111,10.167265,,,,,,,,,,,,,,,,
226.12,drone1,raw,10.042501,-6.433179,10.021146,,,,,,,,,,,,,,,,
226.14,drone3,raw,8.827313,8.70521,10.157933,,,,,,,,,,,,,,,,
226.14,drone2,raw,10.321631,1.742555,10.16721,,,,,,,,,,,,,,,,
226.14,drone1,raw,10.042501,-6.433179,10.021147,,,,,,,,,,,,,,,,
226.148,drone2,ekf,10.16927,1.644102,10.060041,,,,,,,,,,,,,,,,
226.148,drone3,ekf,8.422351,8.310473,10.048281,,,,,,,,,,,,,,,,
226.148,drone2,ekf,10.173966,1.647654,10.064142,,,,,,,,,,,,,,,,
226.148,drone1,ekf,10.114934,-6.312378,10.036629,,,,,,,,,,,,,,,,
226.152,drone1,ekf,10.112687,-6.315451,10.036652,,,,,,,,,,,,,,,,
226.148,drone3,ekf,8.435689,8.324387,10.052464,,,,,,,,,,,,,,,,
226.148,drone2,ekf,10.178353,1.650973,10.06798,,,,,,,,,,,,,,,,
226.152,drone3,ekf,8.444752,8.333884,10.055244,,,,,,,,,,,,,,,,
226.152,drone2,ekf,10.181479,1.653525,10.070404,,,,,,,,,,,,,,,,
226.152,drone1,ekf,10.109738,-6.319606,10.036715,,,,,,,,,,,,,,,,
226.152,drone3,ekf,8.456651,8.346296,10.058988,,,,,,,,,,,,,,,,
226.152,drone1,ekf,10.106979,-6.323494,10.036773,,,,,,,,,,,,,,,,
226.16,drone3,raw,8.828787,8.706976,10.157929,,,,,,,,,,,,,,,,
226.16,drone1,raw,10.042501,-6.433179,10.021147,,,,,,,,,,,,,,,,
226.16,drone2,raw,10.323396,1.744001,10.167156,,,,,,,,,,,,,,,,
226.18,drone2,raw,10.325163,1.745449,10.167103,,,,,,,,,,,,,,,,
226.18,drone3,raw,8.830259,8.708738,10.157915,,,,,,,,,,,,,,,,
226.18,drone1,raw,10.042501,-6.433179,10.021148,,,,,,,,,,,,,,,,
226.2,drone3,raw,8.831729,8.710497,10.157895,,,,,,,,,,,,,,,,
226.2,drone2,raw,10.326932,1.746898,10.167053,,,,,,,,,,,,,,,,
226.2,drone1,raw,10.042501,-6.433179,10.021148,,,,,,,,,,,,,,,,
226.2,drone3,ekf,8.425319,8.314255,10.048815,,,,,,,,,,,,,,,,
226.2,drone1,ekf,10.114374,-6.311602,10.036622,,,,,,,,,,,,,,,,
226.2,drone3,ekf,8.438753,8.328265,10.053002,,,,,,,,,,,,,,,,
226.2,drone2,ekf,10.172618,1.649704,10.05845,,,,,,,,,,,,,,,,
226.2,drone1,ekf,10.111282,-6.316008,10.036687,,,,,,,,,,,,,,,,
226.2,drone3,ekf,8.451299,8.34135,10.05692,,,,,,,,,,,,,,,,
226.2,drone2,ekf,10.177373,1.653205,10.062623,,,,,,,,,,,,,,,,
226.2,drone3,ekf,8.463043,8.353598,10.060593,,,,,,,,,,,,,,,,
226.2,drone2,ekf,10.181814,1.656474,10.066528,,,,,,,,,,,,,,,,
226.2,drone2,ekf,10.18597,1.659535,10.070189,,,,,,,,,,,,,,,,
226.2,drone1,ekf,10.108394,-6.320123,10.036748,,,,,,,,,,,,,,,,
226.2,drone1,ekf,10.105692,-6.323976,10.036806,,,,,,,,,,,,,,,,
226.22,drone3,raw,8.833197,8.712253,10.157868,,,,,,,,,,,,,,,,
226.22,,,,,,,,,,,,,,,,,,,,,
226.1,drone2,ekf,10.164483,1.637949,10.059773,,,,,,,,,,,,,,,,
226.22,drone1,raw,10.042501,-6.433179,10.021149,,,,,,,,,,,,,,,,
226.24,drone3,raw,8.834666,8.714008,10.157836,,,,,,,,,,,,,,,,
226.24,drone1,raw,10.042501,-6.433179,10.02115,,,,,,,,,,,,,,,,
226.24,drone2,raw,10.330476,1.749799,10.166961,,,,,,,,,,,,,,,,
226.252,drone2,ekf,10.17569,1.655632,10.056802,,,,,,,,,,,,,,,,
226.252,drone3,ekf,8.42782,8.318995,10.048774,,,,,,,,,,,,,,,,
226.252,drone3,ekf,8.441375,8.33308,10.052983,,,,,,,,,,,,,,,,
226.252,drone2,ekf,10.180524,1.659079,10.06105,,,,,,,,,,,,,,,,
226.252,drone1,ekf,10.113785,-6.310951,10.036002,,,,,,,,,,,,,,,,
226.252,drone1,ekf,10.110696,-6.315405,10.036089,,,,,,,,,,,,,,,,
226.252,drone1,ekf,10.107812,-6.319563,10.03617,,,,,,,,,,,,,,,,
226.252,drone1,ekf,10.105114,-6.323453,10.036245,,,,,,,,,,,,,,,,
226.252,drone3,ekf,8.45403,8.346228,10.05692,,,,,,,,,,,,,,,,
226.252,drone2,ekf,10.185038,1.662296,10.065023,,,,,,,,,,,,,,,,
226.252,drone3,ekf,8.465872,8.358531,10.06061,,,,,,,,,,,,,,,,
226.252,drone2,ekf,10.18926,1.665307,10.068746,,,,,,,,,,,,,,,,
226.26,drone3,raw,8.836133,8.715763,10.157795,,,,,,,,,,,,,,,,
226.26,drone1,raw,10.042501,-6.433179,10.02115,,,,,,,,,,,,,,,,
226.26,drone2,raw,10.332251,1.751251,10.166918,,,,,,,,,,,,,,,,
226.28,drone3,raw,8.837601,8.717518,10.157747,,,,,,,,,,,,,,,,
226.28,drone2,raw,10.334028,1.752702,10.166887,,,,,,,,,,,,,,,,
226.28,drone1,raw,10.042501,-6.433179,10.02115,,,,,,,,,,,,,,,,
226.3,drone2,raw,10.335807,1.754154,10.166878,,,,,,,,,,,,,,,,
226.3,drone2,ekf,10.180202,1.662433,10.057201,,,,,,,,,,,,,,,,
226.3,drone1,ekf,10.112812,-6.311937,10.035622,,,,,,,,,,,,,,,,
226.3,drone2,ekf,10.185002,1.665748,10.061412,,,,,,,,,,,,,,,,
226.3,drone2,ekf,10.189485,1.668844,10.065351,,,,,,,,,,,,,,,,
226.3,drone2,ekf,10.193681,1.671741,10.069044,,,,,,,,,,,,,,,,
226.3,drone3,ekf,8.435217,8.326851,10.049632,,,,,,,,,,,,,,,,
226.3,drone3,ekf,8.448568,8.340736,10.053787,,,,,,,,,,,,,,,,
226.3,drone3,ekf,8.461036,8.353703,10.057674,,,,,,,,,,,,,,,,
226.3,drone3,ekf,8.472707,8.365841,10.061319,,,,,,,,,,,,,,,,
226.3,drone3,raw,8.839066,8.719271,10.157694,,,,,,,,,,,,,,,,
226.3,drone1,raw,10.042501,-6.433179,10.021152,,,,,,,,,,,,,,,,
226.3,drone1,ekf,10.109773,-6.316334,10.035721,,,,,,,,,,,,,,,,
226.3,drone1,ekf,10.106934,-6.320439,10.035813,,,,,,,,,,,,,,,,
226.3,drone1,ekf,10.104277,-6.324283,10.0359,,,,,,,,,,,,,,,,
226.32,drone1,raw,10.042501,-6.433179,10.021152,,,,,,,,,,,,,,,,
226.32,drone2,raw,10.337592,1.755609,10.166885,,,,,,,,,,,,,,,,
226.32,drone3,raw,8.84053,8.721023,10.157636,,,,,,,,,,,,,,,,
226.34,drone3,raw,8.841992,8.722773,10.157574,,,,,,,,,,,,,,,,
226.34,drone2,raw,10.339386,1.75707,10.166898,,,,,,,,,,,,,,,,
226.34,drone1,raw,10.042501,-6.433179,10.021153,,,,,,,,,,,,,,,,
226.352,drone3,ekf,8.438319,8.32933,10.049071,,,,,,,,,,,,,,,,
226.352,drone1,ekf,10.113135,-6.312572,10.03578,,,,,,,,,,,,,,,,
226.352,drone2,ekf,10.184336,1.66886,10.05685,,,,,,,,,,,,,,,,
226.352,drone3,ekf,8.451768,8.343364,10.053262,,,,,,,,,,,,,,,,
226.352,drone2,ekf,10.189181,1.672102,10.061097,,,,,,,,,,,,,,,,
226.352,drone2,ekf,10.193704,1.675129,10.065068,,,,,,,,,,,,,,,,
226.352,drone3,ekf,8.464324,8.356466,10.057182,,,,,,,,,,,,,,,,
226.352,drone2,ekf,10.197935,1.677961,10.068789,,,,,,,,,,,,,,,,
226.352,drone1,ekf,10.110067,-6.316971,10.035874,,,,,,,,,,,,,,,,
226.352,drone1,ekf,10.107204,-6.321078,10.035962,,,,,,,,,,,,,,,,
226.352,drone1,ekf,10.104524,-6.324921,10.036045,,,,,,,,,,,,,,,,
226.352,drone3,ekf,8.476073,8.368725,10.060855,,,,,,,,,,,,,,,,
226.36,drone3,raw,8.843454,8.724522,10.157507,,,,,,,,,,,,,,,,
226.36,drone1,raw,10.042501,-6.433179,10.021154,,,,,,,,,,,,,,,,
226.36,drone2,raw,10.341186,1.758534,10.16691,,,,,,,,,,,,,,,,
226.38,drone3,raw,8.844917,8.72627,10.157435,,,,,,,,,,,,,,,,
226.38,drone1,raw,10.042501,-6.433179,10.021154,,,,,,,,,,,,,,,,
226.38,drone2,raw,10.342989,1.759998,10.16692,,,,,,,,,,,,,,,,
226.4,drone3,raw,8.846379,8.728017,10.15736,,,,,,,,,,,,,,,,
226.4,drone2,raw,10.344792,1.761457,10.166931,,,,,,,,,,,,,,,,
226.4,drone1,raw,10.042501,-6.433179,10.021155,,,,,,,,,,,,,,,,
226.4,drone3,ekf,8.445064,8.3,ekf,0.210631,0.329755,-0.016993,ekf,10.189365,1.675987,10.058048,-0.0898,0.116307,0.020342,0.988936,0.019898,-0.278677,-0.105903,-0.311198,
226.4,drone1,ekf,10.112936,-6.314189,10.036298,,,,,,,,,,,,,,,,
226.4,drone3,ekf,8.45833,8.350364,10.054671,,,,,,,,,,,,,,,,
226.4,drone3,ekf,8.47072,8.363306,10.058519,,,,,,,,,,,,,,,,
226.4,drone1,ekf,10.109892,-6.318509,10.036374,,,,,,,,,,,,,,,,
226.4,drone3,ekf,8.482317,8.375419,10.062128,,,,,,,,,,,,,,,,
226.4,drone2,ekf,10.194159,1.679087,10.062233,,,,,,,,,,,,,,,,
226.4,drone2,ekf,10.198635,1.681983,10.066148,,,,,,,,,,,,,,,,
226.4,drone2,ekf,10.202826,1.684693,10.069818,,,,,,,,,,,,,,,,
226.4,drone1,ekf,10.107049,-6.322544,10.036446,,,,,,,,,,,,,,,,
226.4,drone1,ekf,10.104388,-6.326321,10.036513,,,,,,,,,,,,,,,,
226.42,drone2,raw,10.34659,1.762911,10.166943,,,,,,,,,,,,,,,,
226.42,drone3,raw,8.847842,8.729762,10.157283,,,,,,,,,,,,,,,,
226.42,drone1,raw,10.042501,-6.433179,10.021156,,,,,,,,,,,,,,,,
226.44,drone1,raw,10.042501,-6.433179,10.021157,,,,,,,,,,,,,,,,
226.44,drone2,raw,10.348384,1.764362,10.166953,,,,,,,,,,,,,,,,
226.44,drone3,raw,8.849304,8.731509,10.157204,,,,,,,,,,,,,,,,
226.452,drone2,ekf,10.193455,1.681932,10.057299,,,,,,,,,,,,,,,,
226.452,drone1,ekf,10.114152,-6.315585,10.037099,,,,,,,,,,,,,,,,
226.452,drone2,ekf,10.198295,1.684974,10.061532,,,,,,,,,,,,,,,,
226.452,drone1,ekf,10.111049,-6.319881,10.037149,,,,,,,,,,,,,,,,
226.452,drone2,ekf,10.202812,1.687815,10.065491,,,,,,,,,,,,,,,,
226.452,drone1,ekf,10.108152,-6.323892,10.037196,,,,,,,,,,,,,,,,
226.452,drone2,ekf,10.20704,1.690473,10.069202,,,,,,,,,,,,,,,,
226.452,drone1,ekf,10.105442,-6.327645,10.037239,,,,,,,,,,,,,,,,
226.456,drone3,ekf,8.444831,8.335564,10.048819,,,,,,,,,,,,,,,,
226.456,drone3,ekf,8.458447,8.349832,10.053048,,,,,,,,,,,,,,,,
226.456,drone3,ekf,8.47115,8.363142,10.057001,,,,,,,,,,,,,,,,
226.456,drone3,ekf,8.483028,8.375587,10.060704,,,,,,,,,,,,,,,,
226.46,drone2,raw,10.350176,1.765812,10.166959,,,,,,,,,,,,,,,,
226.46,drone3,raw,8.850767,8.733256,10.157121,,,,,,,,,,,,,,,,
226.46,drone1,raw,10.042501,-6.433179,10.021157,,,,,,,,,,,,,,,,
226.48,drone3,raw,8.85223,8.735004,10.157033,,,,,,,,,,,,,,,,
226.48,drone1,raw,10.042501,-6.433179,10.021158,,,,,,,,,,,,,,,,
226.48,drone2,raw,10.351968,1.767258,10.166961,,,,,,,,,,,,,,,,
226.5,drone2,raw,10.353759,1.768701,10.16696,,,,,,,,,,,,,,,,
226.5,drone1,ekf,10.1144,-6.317856,10.037941,,,,,,,,,,,,,,,,
226.496,drone2,ekf,10.199712,1.688789,10.05913,,,,,,,,,,,,,,,,
226.5,drone1,ekf,10.111305,-6.322052,10.037963,,,,,,,,,,,,,,,,
226.496,drone2,ekf,10.204409,1.69167,10.063239,,,,,,,,,,,,,,,,
226.5,drone3,raw,8.853691,8.736751,10.156947,,,,,,,,,,,,,,,,
226.5,drone1,ekf,10.108415,-6.32597,10.037983,,,,,,,,,,,,,,,,
226.5,drone3,ekf,8.457121,8.347293,10.051904,,,,,,,,,,,,,,,,
226.5,drone2,ekf,10.207807,1.693999,10.065888,,,,,,,,,,,,,,,,
226.5,drone1,raw,10.042501,-6.433179,10.021158,,,,,,,,,,,,,,,,
226.5,drone1,ekf,10.10571,-6.329637,10.038002,,,,,,,,,,,,,,,,
226.5,drone3,ekf,8.470207,8.361061,10.055954,,,,,,,,,,,,,,,,
226.5,drone2,ekf,10.211994,1.696558,10.06957,,,,,,,,,,,,,,,,
226.5,drone3,ekf,8.482429,8.373921,10.059743,,,,,,,,,,,,,,,,
226.5,drone3,ekf,8.49387,8.385959,10.063296,,,,,,,,,,,,,,,,
226.52,drone2,raw,10.35555,1.77014,10.166958,,,,,,,,,,,,,,,,
226.52,drone1,raw,10.042501,-6.433179,10.021159,,,,,,,,,,,,,,,,
226.52,drone3,raw,8.85515,8.738497,10.156865,,,,,,,,,,,,,,,,
226.54,drone3,raw,8.856611,8.740243,10.156784,,,,,,,,,,,,,,,,
226.54,drone1,raw,10.042501,-6.433179,10.02116,,,,,,,,,,,,,,,,
226.54,drone2,raw,10.357341,1.771578,10.166953,,,,,,,,,,,,,,,,
226.552,drone2,ekf,10.203268,1.694372,10.057136,,,,,,,,,,,,,,,,
226.552,drone3,ekf,8.460901,8.350156,10.050922,,,,,,,,,,,,,,,,
226.552,drone3,ekf,8.47406,8.36406,10.05502,,,,,,,,,,,,,,,,
226.552,drone2,ekf,10.208082,1.697237,10.061378,,,,,,,,,,,,,,,,
226.552,drone3,ekf,8.486346,8.37704,10.058853,,,,,,,,,,,,,,,,
226.556,drone3,ekf,8.494652,8.385743,10.061293,,,,,,,,,,,,,,,,
226.556,drone2,ekf,10.211633,1.699576,10.064163,,,,,,,,,,,,,,,,
226.556,drone2,ekf,10.215911,1.702115,10.067955,,,,,,,,,,,,,,,,
226.56,drone3,raw,8.858074,8.741992,10.156698,0.23075,0.302344,0.00388,,,,,,,,,,,,,
226.4,drone1,,10.037645,-0.000001,0,,,,,,,,,,,,,,,,
226.56,drone1,raw,10.042501,-6.433179,10.021161,,,,,,,,,,,,,,,,
226.56,drone1,ekf,10.114916,-6.322538,10.037678,,,,,,,,,,,,,,,,
226.56,drone1,ekf,10.11183,-6.326539,10.037708,,,,,,,,,,,,,,,,
226.56,drone1,ekf,10.108947,-6.330277,10.037736,,,,,,,,,,,,,,,,
226.56,drone2,raw,10.359132,1.773015,10.166946,,,,,,,,,,,,,,,,
226.58,drone2,raw,10.360925,1.77445,10.166947,,,,,,,,,,,,,,,,
226.58,drone3,raw,8.859537,8.743742,10.156605,,,,,,,,,,,,,,,,
226.58,drone1,raw,10.042501,-6.433179,10.021161,,,,,,,,,,,,,,,,
226.6,drone3,raw,8.860998,8.745491,10.156516,,,,,,,,,,,,,,,,
226.6,drone1,raw,10.042501,-6.433179,10.021162,,,,,,,,,,,,,,,,
226.6,drone2,raw,10.362719,1.775885,10.166975,,,,,,,,,,,,,,,,
226.6,drone3,ekf,8.469121,8.35864,10.051439,,,,,,,,,,,,,,,,
226.6,drone2,ekf,10.20975,1.700554,10.058432,,,,,,,,,,,,,,,,
226.6,drone1,ekf,10.115972,-6.324414,10.037796,,,,,,,,,,,,,,,,
226.6,drone2,ekf,10.214459,1.703307,10.062605,,,,,,,,,,,,,,,,
226.6,drone2,ekf,10.218857,1.705879,10.066509,,,,,,,,,,,,,,,,
226.6,drone2,ekf,10.222973,1.708286,10.070169,,,,,,,,,,,,,,,,
226.6,drone1,ekf,10.112832,-6.328374,10.037822,,,,,,,,,,,,,,,,
226.6,drone1,ekf,10.1099,-6.332073,10.037847,,,,,,,,,,,,,,,,
226.6,drone1,ekf,10.107155,-6.335536,10.037871,,,,,,,,,,,,,,,,
226.6,drone3,ekf,8.482044,8.372318,10.05549,,,,,,,,,,,,,,,,
226.6,drone3,ekf,8.494115,8.385093,10.059279,,,,,,,,,,,,,,,,
226.6,drone3,ekf,8.505414,8.397053,10.062833,,,,,,,,,,,,,,,,
226.62,drone1,raw,10.042501,-6.433179,10.021163,,,,,,,,,,,,,,,,
226.62,drone3,raw,8.862455,8.747237,10.156431,,,,,,,,,,,,,,,,
226.62,drone2,raw,10.364521,1.777324,10.167021,,,,,,,,,,,,,,,,
226.64,drone1,raw,10.042501,-6.433179,10.021163,,,,,,,,,,,,,,,,
226.64,drone2,raw,10.366336,1.77877,10.167069,,,,,,,,,,,,,,,,
226.64,drone3,raw,8.863911,8.748982,10.156349,,,,,,,,,,,,,,,,
226.652,drone3,ekf,8.472957,8.362438,10.049986,,,,,,,,,,,,,,,,
226.652,drone2,ekf,10.215076,1.706495,10.058081,,,,,,,,,,,,,,,,
226.656,drone1,ekf,10.117916,-6.32529,10.039086,,,,,,,,,,,,,,,,
226.652,drone2,ekf,10.219789,1.709189,10.062292,,,,,,,,,,,,,,,,
226.656,drone1,ekf,10.11466,-6.329283,10.039069,,,,,,,,,,,,,,,,
226.652,drone2,ekf,10.224189,1.711703,10.06623,,,,,,,,,,,,,,,,
226.652,drone2,ekf,10.228305,1.714055,10.069921,,,,,,,,,,,,,,,,
226.656,drone3,ekf,8.482697,8.372745,10.052876,,,,,,,,,,,,,,,,
226.66,drone2,raw,10.368159,1.780222,10.167108,,,,,,,,,,,,,,,,
226.656,drone1,ekf,10.111621,-6.333008,10.039054,,,,,,,,,,,,,,,,
226.656,drone3,ekf,8.495063,8.38586,10.056802,,,,,,,,,,,,,,,,
226.66,drone1,raw,10.042501,-6.433179,10.021164,,,,,,,,,,,,,,,,
226.656,drone1,ekf,10.10878,-6.336492,10.03904,,,,,,,,,,,,,,,,
226.66,drone3,raw,8.865368,8.750729,10.156266,,,,,,,,,,,,,,,,
226.656,drone3,ekf,8.506626,8.398125,10.06048,,,,,,,,,,,,,,,,
226.68,drone3,raw,8.866825,8.752479,10.156177,,,,,,,,,,,,,,,,
226.68,drone1,raw,10.042501,-6.433179,10.021165,,,,,,,,,,,,,,,,
226.68,drone2,raw,10.369985,1.781673,10.16714,,,,,,,,,,,,,,,,
226.696,drone2,ekf,10.222692,1.712713,10.060489,,,,,,,,,,,,,,,,
226.7,drone2,raw,10.371807,1.783119,10.16717,,,,,,,,,,,,,,,,
226.696,drone1,ekf,10.115095,-6.330014,10.039548,,,,,,,,,,,,,,,,
226.696,drone2,ekf,10.22722,1.715271,10.064559,,,,,,,,,,,,,,,,
226.7,drone3,raw,8.868282,8.754229,10.15609,,,,,,,,,,,,,,,,
226.7,drone1,raw,10.042501,-6.433179,10.021165,,,,,,,,,,,,,,,,
226.696,drone3,ekf,8.484504,8.375236,10.051462,,,,,,,,,,,,,,,,
226.696,drone1,ekf,10.112021,-6.333741,10.039516,,,,,,,,,,,,,,,,
226.7,drone3,ekf,8.493766,8.385116,10.054232,,,,,,,,,,,,,,,,
226.7,drone3,ekf,8.505685,8.397753,10.058047,,,,,,,,,,,,,,,,
226.696,drone2,ekf,10.231453,1.717661,10.068369,,,,,,,,,,,,,,,,
226.7,drone2,ekf,10.234602,1.719606,10.070825,,,,,,,,,,,,,,,,
226.7,drone3,ekf,8.516843,8.409582,10.061624,,,,,,,,,,,,,,,,
226.7,drone1,ekf,10.110023,-6.33628,10.039539,,,,,,,,,,,,,,,,
226.7,drone1,ekf,10.107275,-6.339607,10.03951,,,,,,,,,,,,,,,,
226.72,drone1,raw,10.042501,-6.433179,10.021166,,,,,,,,,,,,,,,,
226.72,drone3,raw,8.869739,8.755977,10.15601,0,0.000001,0.000043,,,,,,,,,,,,,
226.6,drone2,raw,10.362719,1.7758850.116505,0.02021,,,,,,,,,,,,,,,,
226.74,drone2,raw,10.375422,1.78599,10.167213,,,,,,,,,,,,,,,,
226.74,drone3,raw,8.871195,8.757726,10.155935,,,,,,,,,,,,,,,,
226.74,drone1,raw,10.042501,-6.433179,10.021166,,,,,,,,,,,,,,,,
226.756,drone1,ekf,10.118917,-6.329497,10.040546,,,,,,,,,,,,,,,,
226.756,drone3,ekf,8.480313,8.372064,10.047034,,,,,,,,,,,,,,,,
226.756,drone1,ekf,10.115626,-6.333343,10.040481,,,,,,,,,,,,,,,,
226.756,drone3,ekf,8.493432,8.385951,10.051274,,,,,,,,,,,,,,,,
226.756,drone3,ekf,8.505673,8.398908,10.055236,,,,,,,,,,,,,,,,
226.756,drone2,ekf,10.225468,1.716815,10.057502,,,,,,,,,,,,,,,,
226.756,drone1,ekf,10.112556,-6.336932,10.040419,,,,,,,,,,,,,,,,
226.756,drone3,ekf,8.51712,8.411024,10.058948,,,,,,,,,,,,,,,,
226.756,drone2,ekf,10.230187,1.71943,10.061783,,,,,,,,,,,,,,,,
226.756,drone1,ekf,10.109685,-6.340288,10.040362,,,,,,,,,,,,,,,,
226.756,drone2,ekf,10.234588,1.721869,10.065784,,,,,,,,,,,,,,,,
226.756,drone2,ekf,10.238704,1.724149,10.069531,,,,,,,,,,,,,,,,
226.76,drone2,raw,10.37722,1.787418,10.167222,,,,,,,,,,,,,,,,
226.76,drone3,raw,8.872652,8.759477,10.155861,,,,,,,,,,,,,,,,
226.76,drone1,raw,10.042501,-6.433179,10.021167,,,,,,,,,,,,,,,,
226.78,drone2,raw,10.379015,1.788844,10.167224,,,,,,,,,,,,,,,,
226.78,drone1,raw,10.042501,-6.433179,10.021167,,,,,,,,,,,,,,,,
226.78,drone3,raw,8.874112,8.761231,10.155785,,,,,,,,,,,,,,,,
226.8,drone2,raw,10.38081,1.790267,10.167221,,,,,,,,,,,,,,,,
226.8,drone3,raw,8.875572,8.762986,10.155713,,,,,,,,,,,,,,,,
226.8,drone3,ekf,8.491722,8.384677,10.048328,,,,,,,,,,,,,,,,
226.8,drone2,ekf,10.232731,1.722748,10.05972,,,,,,,,,,,,,,,,
226.8,drone1,ekf,10.117563,-6.332936,10.040924,,,,,,,,,,,,,,,,
226.8,drone3,ekf,8.504351,8.398045,10.052449,,,,,,,,,,,,,,,,
226.8,drone2,ekf,10.237268,1.725233,10.063856,,,,,,,,,,,,,,,,
226.8,drone1,ekf,10.114373,-6.336601,10.040847,,,,,,,,,,,,,,,,
226.8,drone2,ekf,10.241505,1.727553,10.067725,,,,,,,,,,,,,,,,
226.8,drone2,ekf,10.245472,1.729725,10.071353,,,,,,,,,,,,,,,,
226.8,drone3,ekf,8.516148,8.410531,10.056305,,,,,,,,,,,,,,,,
226.8,drone1,ekf,10.111394,-6.340024,10.040775,,,,,,,,,,,,,,,,
226.8,drone1,ekf,10.108605,-6.34323,10.040708,,,,,,,,,,,,,,,,
226.8,drone3,ekf,8.527193,8.422221,10.059921,,,,,,,,,,,,,,,,
226.8,drone1,raw,10.042501,-6.433179,10.021168,,,,,,,,,,,,,,,,
226.82,drone2,raw,10.382604,1.791688,10.167214,,,,,,,,,,,,,,,,
226.82,drone3,raw,8.877032,8.764741,10.155651,,,,,,,,,,,,,,,,
226.82,drone1,raw,10.042501,-6.433179,10.021168,,,,,,,,,,,,,,,,
226.84,drone3,raw,8.878492,8.766497,10.155596,,,,,,,,,,,,,,,,
